protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_025882034.1,1062,2,40,40,proteome
XP_015613099.1,1061,2,39,39,proteome
XP_015613100.1,1061,2,39,39,proteome
XP_015615505.1,1061,2,39,39,proteome
XP_015622132.1,1061,2,39,39,proteome
XP_015622426.1,1061,2,39,39,proteome
XP_015626026.1,1061,2,39,39,proteome
XP_015637011.2,1061,2,39,39,proteome
XP_015640804.1,1061,2,39,39,proteome
XP_015642007.1,1061,2,39,39,proteome
XP_015648598.1,1061,2,39,39,proteome
XP_025876750.1,1061,2,39,39,proteome
XP_015611225.1,1060,2,38,38,proteome
XP_015624354.2,1060,2,38,38,proteome
XP_015627388.1,1060,2,38,38,proteome
XP_015642937.1,1060,2,38,38,proteome
XP_015649905.1,1060,2,38,38,proteome
XP_025880762.1,1060,2,38,38,proteome
XP_025882530.1,1060,2,38,38,proteome
XP_015615027.1,1059,2,37,37,proteome
XP_015615175.1,1059,2,37,37,proteome
XP_015620863.1,1059,2,37,37,proteome
XP_015630016.1,1059,2,37,37,proteome
XP_015631467.1,1059,2,37,37,proteome
XP_015631468.1,1059,2,37,37,proteome
XP_015631472.1,1059,2,37,37,proteome
XP_015631473.1,1059,2,37,37,proteome
XP_015647565.1,1059,2,37,37,proteome
XP_025879147.1,1059,2,37,37,proteome
XP_025879580.1,1059,2,37,37,proteome
XP_015620864.1,1058,2,36,36,proteome
XP_015629235.1,1058,2,36,36,proteome
XP_015632774.1,1058,2,36,36,proteome
XP_015647669.1,1058,2,36,36,proteome
XP_015649906.1,1058,2,36,36,proteome
XP_025877418.1,1058,2,36,36,proteome
XP_025879581.1,1058,2,36,36,proteome
XP_015620865.1,1057,2,35,35,proteome
XP_015621068.2,1057,2,35,35,proteome
XP_015621641.1,1057,2,35,35,proteome
XP_015621708.1,1057,2,35,35,proteome
XP_015630552.1,1057,2,35,35,proteome
XP_015632775.1,1057,2,35,35,proteome
XP_015634955.1,1057,2,35,35,proteome
XP_015637135.1,1057,2,35,35,proteome
XP_015647370.1,1057,2,35,35,proteome
XP_025881035.1,1057,2,35,35,proteome
XP_015620247.1,1056,2,34,34,proteome
XP_015620248.1,1056,2,34,34,proteome
XP_015620533.1,1056,2,34,34,proteome
XP_015624846.2,1056,2,34,34,proteome
XP_015631297.1,1056,2,34,34,proteome
XP_015635437.1,1056,2,34,34,proteome
XP_015635636.1,1056,2,34,34,proteome
XP_015639197.1,1056,2,34,34,proteome
XP_015639198.1,1056,2,34,34,proteome
XP_015643841.1,1056,2,34,34,proteome
XP_015648119.1,1056,2,34,34,proteome
XP_015611981.1,1055,2,33,33,proteome
XP_015612279.1,1055,2,33,33,proteome
XP_015612496.1,1055,2,33,33,proteome
XP_015616445.1,1055,2,33,33,proteome
XP_015639773.1,1055,2,33,33,proteome
XP_015640511.2,1055,2,33,33,proteome
XP_015643020.1,1055,2,33,33,proteome
XP_015644208.2,1055,2,33,33,proteome
XP_015651225.1,1055,2,33,33,proteome
XP_025875804.1,1055,2,33,33,proteome
XP_025879498.1,1055,2,33,33,proteome
XP_015614893.1,1054,2,32,32,proteome
XP_015615532.1,1054,2,32,32,proteome
XP_015620319.1,1054,2,32,32,proteome
XP_015620320.1,1054,2,32,32,proteome
XP_015628682.1,1054,2,32,32,proteome
XP_015630957.1,1054,2,32,32,proteome
XP_015636023.1,1054,2,32,32,proteome
XP_015636024.1,1054,2,32,32,proteome
XP_015642966.1,1054,2,32,32,proteome
XP_015644209.2,1054,2,32,32,proteome
XP_025877532.1,1054,2,32,32,proteome
XP_025877533.1,1054,2,32,32,proteome
XP_025877835.1,1054,2,32,32,proteome
XP_025880656.1,1054,2,32,32,proteome
XP_015615761.1,1053,2,31,31,proteome
XP_015617791.1,1053,2,31,31,proteome
XP_015617792.1,1053,2,31,31,proteome
XP_025881204.1,1053,2,31,31,proteome
XP_015614463.1,1052,2,30,30,proteome
XP_015617704.1,1052,2,30,30,proteome
XP_015626989.1,1052,2,30,30,proteome
XP_015645442.1,1052,2,30,30,proteome
XP_015646957.1,1052,2,30,30,proteome
XP_015621243.1,1051,2,29,29,proteome
XP_015629988.1,1051,2,29,29,proteome
XP_015636089.1,1051,2,29,29,proteome
XP_015637087.1,1051,2,29,29,proteome
XP_015650435.1,1051,2,29,29,proteome
XP_015615702.2,1050,2,28,28,proteome
XP_015619387.1,1050,2,28,28,proteome
XP_015619396.1,1050,2,28,28,proteome
XP_015621425.1,1050,2,28,28,proteome
XP_015650106.1,1050,2,28,28,proteome
XP_025876084.1,1050,2,28,28,proteome
XP_025877419.1,1050,2,28,28,proteome
XP_025880834.1,1050,2,28,28,proteome
XP_015612169.1,1049,2,27,27,proteome
XP_015624498.1,1049,2,27,27,proteome
XP_015626472.1,1049,2,27,27,proteome
XP_015631376.2,1049,2,27,27,proteome
XP_015631496.1,1049,2,27,27,proteome
XP_015640805.1,1049,2,27,27,proteome
XP_015647694.1,1049,2,27,27,proteome
XP_015650120.1,1049,2,27,27,proteome
XP_025878982.1,1049,2,27,27,proteome
XP_025882860.1,1049,2,27,27,proteome
XP_015614843.1,1048,2,26,26,proteome
XP_015614977.1,1048,2,26,26,proteome
XP_015615229.1,1048,2,26,26,proteome
XP_015615802.1,1048,2,26,26,proteome
XP_015616364.1,1048,2,26,26,proteome
XP_015616970.1,1048,2,26,26,proteome
XP_015616971.1,1048,2,26,26,proteome
XP_015624189.1,1048,2,26,26,proteome
XP_015624190.1,1048,2,26,26,proteome
XP_015629412.1,1048,2,26,26,proteome
XP_015630383.1,1048,2,26,26,proteome
XP_015633554.1,1048,2,26,26,proteome
XP_015643029.1,1048,2,26,26,proteome
XP_025877255.1,1048,2,26,26,proteome
XP_025877256.1,1048,2,26,26,proteome
XP_025877257.1,1048,2,26,26,proteome
XP_025877258.1,1048,2,26,26,proteome
XP_025877260.1,1048,2,26,26,proteome
XP_025877261.1,1048,2,26,26,proteome
XP_025877262.1,1048,2,26,26,proteome
XP_025877263.1,1048,2,26,26,proteome
XP_025877264.1,1048,2,26,26,proteome
XP_025877265.1,1048,2,26,26,proteome
XP_025877266.1,1048,2,26,26,proteome
XP_025877426.1,1048,2,26,26,proteome
XP_025877427.1,1048,2,26,26,proteome
XP_015614452.1,1047,2,25,25,proteome
XP_015632125.1,1047,2,25,25,proteome
XP_015643030.1,1047,2,25,25,proteome
XP_015614421.1,1046,2,24,24,proteome
XP_015617355.2,1046,2,24,24,proteome
XP_015626473.1,1046,2,24,24,proteome
XP_015630284.1,1046,2,24,24,proteome
XP_015630285.1,1046,2,24,24,proteome
XP_015631008.1,1046,2,24,24,proteome
XP_015639322.2,1046,2,24,24,proteome
XP_015614996.1,1045,2,23,23,proteome
XP_015614997.1,1045,2,23,23,proteome
XP_015614999.1,1045,2,23,23,proteome
XP_015615000.1,1045,2,23,23,proteome
XP_015615692.1,1045,2,23,23,proteome
XP_015615693.1,1045,2,23,23,proteome
XP_015631009.1,1045,2,23,23,proteome
XP_015634956.1,1045,2,23,23,proteome
XP_015645092.2,1045,2,23,23,proteome
XP_015646469.2,1045,2,23,23,proteome
XP_015647670.1,1045,2,23,23,proteome
XP_025877437.1,1045,2,23,23,proteome
XP_025878533.1,1045,2,23,23,proteome
XP_025881354.1,1045,2,23,23,proteome
XP_015612170.1,1044,2,22,22,proteome
XP_015617985.1,1044,2,22,22,proteome
XP_015619411.1,1044,2,22,22,proteome
XP_015621385.1,1044,2,22,22,proteome
XP_015630286.1,1044,2,22,22,proteome
XP_015632355.1,1044,2,22,22,proteome
XP_025880016.1,1044,2,22,22,proteome
XP_025880017.1,1044,2,22,22,proteome
XP_025880127.1,1044,2,22,22,proteome
XP_015621831.1,1043,2,21,21,proteome
XP_015621941.1,1043,2,21,21,proteome
XP_015630287.1,1043,2,21,21,proteome
XP_015615773.1,1042,2,20,20,proteome
XP_015621594.1,1042,2,20,20,proteome
XP_015633555.1,1042,2,20,20,proteome
XP_015636114.1,1042,2,20,20,proteome
XP_015615781.1,1041,2,19,19,proteome
XP_015629078.1,1041,2,19,19,proteome
XP_015631820.1,1041,2,19,19,proteome
XP_015636115.1,1041,2,19,19,proteome
XP_015643313.1,1041,2,19,19,proteome
XP_015647012.1,1041,2,19,19,proteome
XP_015650107.1,1041,2,19,19,proteome
XP_015650285.1,1041,2,19,19,proteome
XP_015616446.1,1040,2,18,18,proteome
XP_015616447.1,1040,2,18,18,proteome
XP_015626818.1,1040,2,18,18,proteome
XP_015631279.1,1040,2,18,18,proteome
XP_015631280.1,1040,2,18,18,proteome
XP_015632124.1,1040,2,18,18,proteome
XP_015638032.1,1040,2,18,18,proteome
XP_025878980.1,1040,2,18,18,proteome
XP_015612267.1,1039,2,17,17,proteome
XP_015613825.1,1039,2,17,17,proteome
XP_015615401.2,1039,2,17,17,proteome
XP_015617347.1,1039,2,17,17,proteome
XP_015620481.1,1039,2,17,17,proteome
XP_015632812.1,1039,2,17,17,proteome
XP_015634957.1,1039,2,17,17,proteome
XP_015636159.1,1039,2,17,17,proteome
XP_015636160.1,1039,2,17,17,proteome
XP_015647696.1,1039,2,17,17,proteome
XP_025877619.1,1039,2,17,17,proteome
XP_025879450.1,1039,2,17,17,proteome
XP_015615337.1,1038,2,16,16,proteome
XP_015628923.1,1038,2,16,16,proteome
XP_015632088.1,1038,2,16,16,proteome
XP_015636770.1,1038,2,16,16,proteome
XP_015640222.1,1038,2,16,16,proteome
XP_015642511.1,1038,2,16,16,proteome
XP_015647698.1,1038,2,16,16,proteome
XP_025879499.1,1038,2,16,16,proteome
XP_015616297.1,1037,2,15,15,proteome
XP_015617464.1,1037,2,15,15,proteome
XP_015623127.1,1037,2,15,15,proteome
XP_015636790.1,1037,2,15,15,proteome
XP_015643064.1,1037,2,15,15,proteome
XP_015647821.1,1037,2,15,15,proteome
XP_015649960.1,1037,2,15,15,proteome
XP_015617374.1,1036,2,14,14,proteome
XP_015631507.1,1036,2,14,14,proteome
XP_015634984.1,1036,2,14,14,proteome
XP_015644370.1,1036,2,14,14,proteome
XP_015648993.1,1036,2,14,14,proteome
XP_015612252.1,1035,2,13,13,proteome
XP_015613068.1,1035,2,13,13,proteome
XP_015616915.1,1035,2,13,13,proteome
XP_015620178.1,1035,2,13,13,proteome
XP_015623598.1,1035,2,13,13,proteome
XP_015629845.1,1035,2,13,13,proteome
XP_015632643.1,1035,2,13,13,proteome
XP_015632701.2,1035,2,13,13,proteome
XP_015646703.1,1035,2,13,13,proteome
XP_015650229.1,1035,2,13,13,proteome
XP_015612253.1,1034,2,12,12,proteome
XP_015626771.1,1034,2,12,12,proteome
XP_015636011.1,1034,2,12,12,proteome
XP_015636217.1,1034,2,12,12,proteome
XP_015650108.1,1034,2,12,12,proteome
XP_015613259.1,1033,2,11,11,proteome
XP_015613492.1,1033,2,11,11,proteome
XP_015617527.1,1033,2,11,11,proteome
XP_015617528.1,1033,2,11,11,proteome
XP_015617680.1,1033,2,11,11,proteome
XP_015620642.1,1033,2,11,11,proteome
XP_015620925.1,1033,2,11,11,proteome
XP_015638845.1,1033,2,11,11,proteome
XP_015638846.1,1033,2,11,11,proteome
XP_015645319.1,1033,2,11,11,proteome
XP_015650956.1,1033,2,11,11,proteome
XP_025877388.1,1033,2,11,11,proteome
XP_025878723.1,1033,2,11,11,proteome
XP_015616935.1,1032,2,10,10,proteome
XP_015617318.1,1032,2,10,10,proteome
XP_015636766.1,1032,2,10,10,proteome
XP_015638339.1,1032,2,10,10,proteome
XP_015639840.1,1032,2,10,10,proteome
XP_015616937.1,1031,2,9,9,proteome
XP_015617320.1,1031,2,9,9,proteome
XP_015623820.1,1031,2,9,9,proteome
XP_015636257.1,1031,2,9,9,proteome
XP_015643657.1,1031,2,9,9,proteome
XP_015648911.1,1031,2,9,9,proteome
XP_015649719.1,1031,2,9,9,proteome
XP_015616479.1,1030,2,8,8,proteome
XP_015626151.1,1030,2,8,8,proteome
XP_015626633.1,1030,2,8,8,proteome
XP_015628843.1,1030,2,8,8,proteome
XP_015631248.1,1030,2,8,8,proteome
XP_015631734.1,1030,2,8,8,proteome
XP_015631735.1,1030,2,8,8,proteome
XP_015631736.1,1030,2,8,8,proteome
XP_015631738.1,1030,2,8,8,proteome
XP_015634513.1,1030,2,8,8,proteome
XP_015634890.1,1030,2,8,8,proteome
XP_015636558.1,1030,2,8,8,proteome
XP_015637220.1,1030,2,8,8,proteome
XP_015639480.1,1030,2,8,8,proteome
XP_015640834.1,1030,2,8,8,proteome
XP_015646123.1,1030,2,8,8,proteome
XP_015650355.1,1030,2,8,8,proteome
XP_025876331.1,1030,2,8,8,proteome
XP_015614640.1,1029,2,7,7,proteome
XP_015618215.1,1029,2,7,7,proteome
XP_015626635.1,1029,2,7,7,proteome
XP_015627294.1,1029,2,7,7,proteome
XP_015631249.1,1029,2,7,7,proteome
XP_015631378.1,1029,2,7,7,proteome
XP_015632935.1,1029,2,7,7,proteome
XP_015633454.1,1029,2,7,7,proteome
XP_015636304.1,1029,2,7,7,proteome
XP_015639481.1,1029,2,7,7,proteome
XP_015626986.1,1028,2,6,6,proteome
XP_015627295.1,1028,2,6,6,proteome
XP_015634958.1,1028,2,6,6,proteome
XP_015636305.1,1028,2,6,6,proteome
XP_015636557.1,1028,2,6,6,proteome
XP_015639482.1,1028,2,6,6,proteome
XP_015650972.1,1028,2,6,6,proteome
XP_015615812.1,1027,2,5,5,proteome
XP_015617361.1,1027,2,5,5,proteome
XP_015617363.1,1027,2,5,5,proteome
XP_015617364.1,1027,2,5,5,proteome
XP_015634174.1,1027,2,5,5,proteome
XP_015634175.1,1027,2,5,5,proteome
XP_015636796.1,1027,2,5,5,proteome
XP_015636797.1,1027,2,5,5,proteome
XP_015636798.1,1027,2,5,5,proteome
XP_015643590.1,1027,2,5,5,proteome
XP_015644275.1,1027,2,5,5,proteome
XP_015648958.1,1027,2,5,5,proteome
XP_025876921.1,1027,2,5,5,proteome
XP_025881678.1,1027,2,5,5,proteome
XP_015630998.1,1026,2,4,4,proteome
XP_015631089.1,1026,2,4,4,proteome
XP_015642938.1,1026,2,4,4,proteome
XP_015644063.1,1026,2,4,4,proteome
XP_015644064.1,1026,2,4,4,proteome
XP_015644065.1,1026,2,4,4,proteome
XP_015644066.1,1026,2,4,4,proteome
XP_015644067.1,1026,2,4,4,proteome
XP_015644068.1,1026,2,4,4,proteome
XP_025882084.1,1026,2,4,4,proteome
XP_015614836.1,1025,2,3,3,proteome
XP_015614837.1,1025,2,3,3,proteome
XP_015621121.1,1025,2,3,3,proteome
XP_015625313.1,1025,2,3,3,proteome
XP_015631090.1,1025,2,3,3,proteome
XP_015632845.1,1025,2,3,3,proteome
XP_015633508.1,1025,2,3,3,proteome
XP_015636432.1,1025,2,3,3,proteome
XP_015638740.1,1025,2,3,3,proteome
XP_015643529.1,1025,2,3,3,proteome
XP_015643591.1,1025,2,3,3,proteome
XP_015648973.1,1025,2,3,3,proteome
XP_015614396.1,1024,2,2,2,proteome
XP_015615096.1,1024,2,2,2,proteome
XP_015615098.1,1024,2,2,2,proteome
XP_015615099.1,1024,2,2,2,proteome
XP_015617348.1,1024,2,2,2,proteome
XP_015620417.1,1024,2,2,2,proteome
XP_015633556.1,1024,2,2,2,proteome
XP_015643377.1,1024,2,2,2,proteome
XP_015649961.1,1024,2,2,2,proteome
XP_025875883.1,1024,2,2,2,proteome
XP_025877046.1,1024,2,2,2,proteome
XP_025877329.1,1024,2,2,2,proteome
XP_025879500.1,1024,2,2,2,proteome
XP_025880337.1,1024,2,2,2,proteome
XP_015614397.1,1023,2,1,1,proteome
XP_015614894.1,1023,2,1,1,proteome
XP_015631092.1,1023,2,1,1,proteome
XP_015639169.1,1023,2,1,1,proteome
XP_015642894.2,1023,2,1,1,proteome
XP_015644456.1,1023,2,1,1,proteome
XP_015644457.1,1023,2,1,1,proteome
XP_015644458.1,1023,2,1,1,proteome
XP_015644671.1,1023,2,1,1,proteome
XP_015648141.1,1023,2,1,1,proteome
XP_015649544.1,1023,2,1,1,proteome
XP_025876642.1,1023,2,1,1,proteome
