protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
XP_010655739.2,1248,2,226,226,proteome
XP_019076173.1,1248,2,226,226,proteome
XP_059593637.1,1248,2,226,226,proteome
XP_059593638.1,1248,2,226,226,proteome
XP_059593639.1,1248,2,226,226,proteome
XP_002279926.2,1247,2,225,225,proteome
XP_010652233.1,1247,2,225,225,proteome
XP_010661065.1,1247,2,225,225,proteome
XP_010662977.1,1247,2,225,225,proteome
XP_059591264.1,1247,2,225,225,proteome
XP_059595943.1,1246,2,224,224,proteome
XP_059592498.1,1245,2,223,223,proteome
XP_059597119.1,1245,2,223,223,proteome
XP_059593116.1,1244,2,222,222,proteome
XP_002277547.1,1243,2,221,221,proteome
XP_010660884.1,1243,2,221,221,proteome
XP_019072896.1,1243,2,221,221,proteome
XP_019078930.2,1243,2,221,221,proteome
XP_059596319.1,1243,2,221,221,proteome
XP_059597120.1,1243,2,221,221,proteome
XP_003633838.1,1242,2,220,220,proteome
XP_003634816.1,1242,2,220,220,proteome
XP_010650943.1,1242,2,220,220,proteome
XP_010663303.1,1242,2,220,220,proteome
XP_010644027.1,1241,2,219,219,proteome
XP_059590813.1,1241,2,219,219,proteome
XP_059598536.1,1241,2,219,219,proteome
XP_019079361.1,1240,2,218,218,proteome
XP_059594733.1,1240,2,218,218,proteome
XP_010649804.1,1239,2,217,217,proteome
XP_010656443.1,1239,2,217,217,proteome
XP_019078592.1,1239,2,217,217,proteome
XP_002280453.2,1238,2,216,216,proteome
XP_010654489.2,1238,2,216,216,proteome
XP_010657746.1,1238,2,216,216,proteome
XP_010657753.1,1238,2,216,216,proteome
XP_010660443.1,1238,2,216,216,proteome
XP_019079221.1,1238,2,216,216,proteome
XP_019079224.1,1238,2,216,216,proteome
XP_019079226.1,1238,2,216,216,proteome
XP_019079227.1,1238,2,216,216,proteome
XP_019079260.1,1238,2,216,216,proteome
XP_019079261.1,1238,2,216,216,proteome
XP_019079267.1,1238,2,216,216,proteome
XP_019079268.1,1238,2,216,216,proteome
XP_059590838.1,1238,2,216,216,proteome
XP_059592325.1,1238,2,216,216,proteome
XP_059596980.1,1238,2,216,216,proteome
XP_059596981.1,1238,2,216,216,proteome
XP_059596982.1,1238,2,216,216,proteome
XP_059597085.1,1238,2,216,216,proteome
XP_059597086.1,1238,2,216,216,proteome
XP_059597087.1,1238,2,216,216,proteome
XP_059597088.1,1238,2,216,216,proteome
XP_059597089.1,1238,2,216,216,proteome
XP_059597090.1,1238,2,216,216,proteome
XP_059597091.1,1238,2,216,216,proteome
XP_059597092.1,1238,2,216,216,proteome
XP_059597093.1,1238,2,216,216,proteome
XP_059597094.1,1238,2,216,216,proteome
XP_002279535.1,1237,2,215,215,proteome
XP_010663170.1,1236,2,214,214,proteome
XP_019082185.1,1236,2,214,214,proteome
XP_010660444.1,1235,2,213,213,proteome
XP_019075174.1,1235,2,213,213,proteome
XP_059597972.1,1235,2,213,213,proteome
XP_002278705.1,1234,2,212,212,proteome
XP_010648047.1,1232,2,210,210,proteome
XP_002278608.2,1231,2,209,209,proteome
XP_019076736.1,1231,2,209,209,proteome
XP_002281748.1,1229,2,207,207,proteome
XP_003632843.2,1229,2,207,207,proteome
XP_010644514.1,1229,2,207,207,proteome
XP_019072625.1,1229,2,207,207,proteome
XP_059594089.1,1229,2,207,207,proteome
XP_010661255.1,1228,2,206,206,proteome
XP_019076174.1,1228,2,206,206,proteome
XP_019076737.1,1228,2,206,206,proteome
XP_059591330.1,1228,2,206,206,proteome
XP_059591331.1,1228,2,206,206,proteome
XP_059591816.1,1228,2,206,206,proteome
XP_059591817.1,1228,2,206,206,proteome
XP_059591818.1,1228,2,206,206,proteome
XP_059591819.1,1228,2,206,206,proteome
XP_059591820.1,1228,2,206,206,proteome
XP_059591821.1,1228,2,206,206,proteome
XP_059591822.1,1228,2,206,206,proteome
XP_059591823.1,1228,2,206,206,proteome
XP_059591824.1,1228,2,206,206,proteome
XP_059591825.1,1228,2,206,206,proteome
XP_002271241.2,1227,2,205,205,proteome
XP_002272543.1,1227,2,205,205,proteome
XP_010655545.1,1227,2,205,205,proteome
XP_002272611.1,1226,2,204,204,proteome
XP_010651764.1,1226,2,204,204,proteome
XP_010651765.1,1226,2,204,204,proteome
XP_019076719.1,1226,2,204,204,proteome
XP_059593640.1,1226,2,204,204,proteome
XP_059593641.1,1226,2,204,204,proteome
XP_002264708.1,1225,2,203,203,proteome
XP_010664383.1,1225,2,203,203,proteome
XP_010664384.1,1225,2,203,203,proteome
XP_059590552.1,1225,2,203,203,proteome
XP_002278428.3,1224,2,202,202,proteome
XP_002280814.1,1224,2,202,202,proteome
XP_010661448.1,1223,2,201,201,proteome
XP_010661861.1,1222,2,200,200,proteome
XP_059594051.1,1222,2,200,200,proteome
XP_002279584.1,1221,2,199,199,proteome
XP_010657929.2,1221,2,199,199,proteome
XP_019076623.2,1221,2,199,199,proteome
XP_059590834.1,1221,2,199,199,proteome
XP_059597193.1,1221,2,199,199,proteome
XP_010657708.1,1220,2,198,198,proteome
XP_019075515.2,1220,2,198,198,proteome
XP_019079037.1,1220,2,198,198,proteome
XP_059596879.1,1220,2,198,198,proteome
XP_059596880.1,1220,2,198,198,proteome
XP_002270822.2,1219,2,197,197,proteome
XP_002270968.1,1219,2,197,197,proteome
XP_003632391.1,1219,2,197,197,proteome
XP_010653118.1,1219,2,197,197,proteome
XP_010665418.1,1219,2,197,197,proteome
XP_059598080.1,1219,2,197,197,proteome
XP_059598081.1,1219,2,197,197,proteome
XP_002264772.1,1218,2,196,196,proteome
XP_003633418.1,1218,2,196,196,proteome
XP_010650544.1,1218,2,196,196,proteome
XP_010650545.1,1218,2,196,196,proteome
XP_010650546.1,1218,2,196,196,proteome
XP_010650547.1,1218,2,196,196,proteome
XP_010650548.1,1218,2,196,196,proteome
XP_010650549.1,1218,2,196,196,proteome
XP_010650550.1,1218,2,196,196,proteome
XP_010650552.1,1218,2,196,196,proteome
XP_010650553.1,1218,2,196,196,proteome
XP_010650554.1,1218,2,196,196,proteome
XP_010650555.1,1218,2,196,196,proteome
XP_010657911.1,1218,2,196,196,proteome
XP_010663304.1,1218,2,196,196,proteome
XP_019073334.1,1218,2,196,196,proteome
XP_019075533.1,1218,2,196,196,proteome
XP_019075534.1,1218,2,196,196,proteome
XP_019075537.1,1218,2,196,196,proteome
XP_019075538.1,1218,2,196,196,proteome
XP_019075539.1,1218,2,196,196,proteome
XP_019075540.1,1218,2,196,196,proteome
XP_059591738.1,1218,2,196,196,proteome
XP_059592987.1,1218,2,196,196,proteome
XP_059592988.1,1218,2,196,196,proteome
XP_059593110.1,1218,2,196,196,proteome
XP_059593111.1,1218,2,196,196,proteome
XP_059593948.1,1218,2,196,196,proteome
XP_059594125.1,1218,2,196,196,proteome
XP_059594126.1,1218,2,196,196,proteome
XP_059597195.1,1218,2,196,196,proteome
XP_002265248.2,1217,2,195,195,proteome
XP_002279779.1,1217,2,195,195,proteome
XP_010650228.1,1217,2,195,195,proteome
XP_010650230.1,1217,2,195,195,proteome
XP_010657726.1,1217,2,195,195,proteome
XP_019079040.1,1217,2,195,195,proteome
XP_019079051.1,1217,2,195,195,proteome
XP_019079057.1,1217,2,195,195,proteome
XP_059592946.1,1217,2,195,195,proteome
XP_059593258.1,1217,2,195,195,proteome
XP_059596881.1,1217,2,195,195,proteome
XP_059596882.1,1217,2,195,195,proteome
XP_059596883.1,1217,2,195,195,proteome
XP_059596884.1,1217,2,195,195,proteome
XP_059596885.1,1217,2,195,195,proteome
XP_059596886.1,1217,2,195,195,proteome
XP_059596887.1,1217,2,195,195,proteome
XP_059596888.1,1217,2,195,195,proteome
XP_059596889.1,1217,2,195,195,proteome
XP_059596890.1,1217,2,195,195,proteome
XP_059596891.1,1217,2,195,195,proteome
XP_059596892.1,1217,2,195,195,proteome
XP_010663739.1,1216,2,194,194,proteome
XP_002274296.2,1215,2,193,193,proteome
XP_003634188.1,1215,2,193,193,proteome
XP_003634700.1,1215,2,193,193,proteome
XP_010661240.1,1215,2,193,193,proteome
XP_010661242.1,1215,2,193,193,proteome
XP_019077858.1,1215,2,193,193,proteome
XP_059590047.1,1215,2,193,193,proteome
XP_059591589.1,1215,2,193,193,proteome
XP_002282354.1,1214,2,192,192,proteome
XP_010661498.1,1214,2,192,192,proteome
XP_019079240.1,1214,2,192,192,proteome
XP_019079241.1,1214,2,192,192,proteome
XP_059590523.1,1214,2,192,192,proteome
XP_010652900.1,1213,2,191,191,proteome
XP_010652902.1,1213,2,191,191,proteome
XP_019077733.1,1213,2,191,191,proteome
XP_059594703.1,1213,2,191,191,proteome
XP_010652903.1,1212,2,190,190,proteome
XP_010660380.1,1212,2,190,190,proteome
XP_002265525.3,1211,2,189,189,proteome
XP_002265970.1,1211,2,189,189,proteome
XP_010656945.1,1211,2,189,189,proteome
XP_059594538.1,1211,2,189,189,proteome
XP_010662340.1,1210,2,188,188,proteome
XP_019073147.1,1210,2,188,188,proteome
XP_019073479.1,1210,2,188,188,proteome
XP_059597230.1,1210,2,188,188,proteome
XP_002271783.2,1209,2,187,187,proteome
XP_010657190.1,1209,2,187,187,proteome
XP_019076217.1,1208,2,186,186,proteome
XP_019079242.1,1208,2,186,186,proteome
XP_019079244.1,1208,2,186,186,proteome
XP_002263264.1,1207,2,185,185,proteome
XP_002269352.1,1207,2,185,185,proteome
XP_010644517.1,1207,2,185,185,proteome
XP_010661740.1,1207,2,185,185,proteome
XP_059590364.1,1207,2,185,185,proteome
XP_002272927.1,1206,2,184,184,proteome
XP_010648709.1,1206,2,184,184,proteome
XP_059593481.1,1206,2,184,184,proteome
XP_002279201.2,1205,2,183,183,proteome
XP_010644218.1,1205,2,183,183,proteome
XP_010659427.1,1205,2,183,183,proteome
XP_019081759.1,1205,2,183,183,proteome
XP_059590057.1,1205,2,183,183,proteome
XP_059592772.1,1205,2,183,183,proteome
XP_059592773.1,1205,2,183,183,proteome
XP_002273318.1,1204,2,182,182,proteome
XP_010658164.1,1204,2,182,182,proteome
XP_010658165.1,1204,2,182,182,proteome
XP_010658166.1,1204,2,182,182,proteome
XP_010660381.1,1204,2,182,182,proteome
XP_059595605.1,1203,2,181,181,proteome
XP_059597074.1,1203,2,181,181,proteome
XP_010648710.1,1202,2,180,180,proteome
XP_010659436.1,1201,2,179,179,proteome
XP_059598524.1,1201,2,179,179,proteome
XP_010665420.1,1200,2,178,178,proteome
XP_019082186.1,1200,2,178,178,proteome
XP_002271147.1,1199,2,177,177,proteome
XP_010657727.2,1199,2,177,177,proteome
XP_010657728.2,1199,2,177,177,proteome
XP_010657730.2,1199,2,177,177,proteome
XP_010657731.2,1199,2,177,177,proteome
XP_010657732.2,1199,2,177,177,proteome
XP_010657733.2,1199,2,177,177,proteome
XP_010657734.2,1199,2,177,177,proteome
XP_010657736.2,1199,2,177,177,proteome
XP_010657737.2,1199,2,177,177,proteome
XP_010657739.2,1199,2,177,177,proteome
XP_019079027.2,1199,2,177,177,proteome
XP_019079028.2,1199,2,177,177,proteome
XP_059596893.1,1199,2,177,177,proteome
XP_059596894.1,1199,2,177,177,proteome
XP_059596895.1,1199,2,177,177,proteome
XP_059596896.1,1199,2,177,177,proteome
XP_059596897.1,1199,2,177,177,proteome
XP_059596898.1,1199,2,177,177,proteome
XP_059596899.1,1199,2,177,177,proteome
XP_059596900.1,1199,2,177,177,proteome
XP_002283296.1,1198,2,176,176,proteome
XP_010648748.1,1198,2,176,176,proteome
XP_010657508.1,1198,2,176,176,proteome
XP_010663307.1,1198,2,176,176,proteome
XP_059589745.1,1198,2,176,176,proteome
XP_002273898.1,1197,2,175,175,proteome
XP_010648660.1,1197,2,175,175,proteome
XP_010656029.1,1197,2,175,175,proteome
XP_010656030.1,1197,2,175,175,proteome
XP_010656031.1,1197,2,175,175,proteome
XP_010657639.1,1197,2,175,175,proteome
XP_010657640.1,1197,2,175,175,proteome
XP_010657641.1,1197,2,175,175,proteome
XP_010657642.1,1197,2,175,175,proteome
XP_010657643.1,1197,2,175,175,proteome
XP_010657644.1,1197,2,175,175,proteome
XP_010657645.1,1197,2,175,175,proteome
XP_010660414.1,1197,2,175,175,proteome
XP_019078205.1,1197,2,175,175,proteome
XP_019079083.1,1197,2,175,175,proteome
XP_059592229.1,1197,2,175,175,proteome
XP_059597254.1,1197,2,175,175,proteome
XP_059597255.1,1197,2,175,175,proteome
XP_059597256.1,1197,2,175,175,proteome
XP_010655626.1,1196,2,174,174,proteome
XP_019075589.1,1196,2,174,174,proteome
XP_019079975.1,1196,2,174,174,proteome
XP_019079976.1,1196,2,174,174,proteome
XP_002280133.1,1195,2,173,173,proteome
XP_010655627.1,1195,2,173,173,proteome
XP_059592263.1,1195,2,173,173,proteome
XP_002277625.3,1194,2,172,172,proteome
XP_010651065.1,1194,2,172,172,proteome
XP_059593430.1,1194,2,172,172,proteome
XP_002274051.1,1193,2,171,171,proteome
XP_010658463.1,1193,2,171,171,proteome
XP_002271424.1,1192,2,170,170,proteome
XP_002272399.1,1192,2,170,170,proteome
XP_002275171.2,1192,2,170,170,proteome
XP_010658080.1,1192,2,170,170,proteome
XP_010658082.1,1192,2,170,170,proteome
XP_019081704.1,1192,2,170,170,proteome
XP_002278935.2,1191,2,169,169,proteome
XP_059591148.1,1191,2,169,169,proteome
XP_059594951.1,1191,2,169,169,proteome
XP_010645135.1,1190,2,168,168,proteome
XP_010645136.1,1190,2,168,168,proteome
XP_010653032.1,1190,2,168,168,proteome
XP_010662396.1,1190,2,168,168,proteome
XP_019079245.1,1190,2,168,168,proteome
XP_010651123.1,1189,2,167,167,proteome
XP_002265211.1,1188,2,166,166,proteome
XP_010661183.1,1188,2,166,166,proteome
XP_010645137.1,1187,2,165,165,proteome
XP_002263797.3,1186,2,164,164,proteome
XP_002280418.1,1186,2,164,164,proteome
XP_010645138.1,1186,2,164,164,proteome
XP_010645139.1,1186,2,164,164,proteome
XP_010650533.1,1186,2,164,164,proteome
XP_010651119.1,1186,2,164,164,proteome
XP_010655546.1,1186,2,164,164,proteome
XP_010657651.1,1186,2,164,164,proteome
XP_010661184.1,1186,2,164,164,proteome
XP_059597437.1,1186,2,164,164,proteome
XP_002265701.2,1185,2,163,163,proteome
XP_002280960.2,1185,2,163,163,proteome
XP_002266100.1,1184,2,162,162,proteome
XP_002281005.1,1184,2,162,162,proteome
XP_019072017.1,1184,2,162,162,proteome
XP_002263182.1,1183,2,161,161,proteome
XP_019080683.1,1183,2,161,161,proteome
XP_059591269.1,1183,2,161,161,proteome
XP_010650225.1,1182,2,160,160,proteome
XP_010664047.1,1182,2,160,160,proteome
XP_059596533.1,1182,2,160,160,proteome
XP_002280338.3,1181,2,159,159,proteome
XP_019075590.1,1181,2,159,159,proteome
XP_002277689.1,1180,2,158,158,proteome
XP_002263932.1,1179,2,157,157,proteome
XP_002279892.1,1179,2,157,157,proteome
XP_059593937.1,1179,2,157,157,proteome
XP_059597971.1,1179,2,157,157,proteome
XP_010659082.1,1178,2,156,156,proteome
XP_010659288.1,1178,2,156,156,proteome
XP_059595606.1,1178,2,156,156,proteome
XP_002272230.1,1177,2,155,155,proteome
XP_010649985.1,1177,2,155,155,proteome
XP_010665417.1,1177,2,155,155,proteome
XP_059591601.1,1177,2,155,155,proteome
XP_059596382.1,1177,2,155,155,proteome
XP_059596383.1,1177,2,155,155,proteome
XP_059596384.1,1177,2,155,155,proteome
XP_002269854.1,1176,2,154,154,proteome
XP_010647963.1,1176,2,154,154,proteome
XP_019077764.1,1176,2,154,154,proteome
XP_059591917.1,1176,2,154,154,proteome
XP_002265371.1,1175,2,153,153,proteome
XP_010647966.1,1175,2,153,153,proteome
XP_010648865.1,1175,2,153,153,proteome
XP_010649990.1,1175,2,153,153,proteome
XP_019072847.2,1175,2,153,153,proteome
XP_019072848.2,1175,2,153,153,proteome
XP_019072849.2,1175,2,153,153,proteome
XP_059591181.1,1175,2,153,153,proteome
XP_002267766.1,1174,2,152,152,proteome
XP_010648866.1,1174,2,152,152,proteome
XP_059590165.1,1174,2,152,152,proteome
XP_059590839.1,1174,2,152,152,proteome
XP_059596027.1,1174,2,152,152,proteome
XP_002274620.2,1173,2,151,151,proteome
XP_019077980.1,1173,2,151,151,proteome
XP_059591182.1,1173,2,151,151,proteome
XP_059591183.1,1173,2,151,151,proteome
XP_059591184.1,1173,2,151,151,proteome
XP_059591185.1,1173,2,151,151,proteome
XP_059591186.1,1173,2,151,151,proteome
XP_002264425.1,1172,2,150,150,proteome
NP_001306209.1,1171,2,149,149,proteome
XP_002266608.3,1171,2,149,149,proteome
XP_002274010.1,1171,2,149,149,proteome
XP_010654730.2,1170,2,148,148,proteome
XP_010654731.2,1170,2,148,148,proteome
XP_019073409.2,1170,2,148,148,proteome
XP_059590911.1,1170,2,148,148,proteome
XP_059590912.1,1170,2,148,148,proteome
XP_059590913.1,1170,2,148,148,proteome
XP_059592788.1,1170,2,148,148,proteome
XP_059595735.1,1170,2,148,148,proteome
XP_059597447.1,1170,2,148,148,proteome
XP_059597448.1,1170,2,148,148,proteome
XP_002266568.2,1169,2,147,147,proteome
XP_010648891.1,1169,2,147,147,proteome
XP_010648896.1,1169,2,147,147,proteome
XP_010648897.1,1169,2,147,147,proteome
XP_010648907.1,1169,2,147,147,proteome
XP_010659083.1,1169,2,147,147,proteome
XP_010659084.1,1169,2,147,147,proteome
XP_010660003.1,1169,2,147,147,proteome
XP_019077521.1,1169,2,147,147,proteome
XP_059592651.1,1169,2,147,147,proteome
XP_003634177.2,1168,2,146,146,proteome
XP_010662937.1,1168,2,146,146,proteome
XP_019075513.1,1168,2,146,146,proteome
XP_019081747.1,1168,2,146,146,proteome
XP_019081748.1,1168,2,146,146,proteome
XP_059590832.1,1168,2,146,146,proteome
XP_010660212.1,1167,2,145,145,proteome
XP_019080955.1,1167,2,145,145,proteome
XP_059592510.1,1167,2,145,145,proteome
XP_002276495.1,1166,2,144,144,proteome
XP_010655179.2,1166,2,144,144,proteome
XP_010661185.1,1166,2,144,144,proteome
XP_010664576.1,1166,2,144,144,proteome
XP_002284901.1,1165,2,143,143,proteome
XP_010649657.1,1165,2,143,143,proteome
XP_010649658.1,1165,2,143,143,proteome
XP_010650745.1,1165,2,143,143,proteome
XP_019072011.2,1165,2,143,143,proteome
XP_019072791.1,1165,2,143,143,proteome
XP_019075595.1,1165,2,143,143,proteome
XP_059592722.1,1165,2,143,143,proteome
XP_010652404.1,1164,2,142,142,proteome
XP_010663903.1,1164,2,142,142,proteome
XP_010664577.1,1164,2,142,142,proteome
XP_019071994.2,1164,2,142,142,proteome
XP_019075106.1,1164,2,142,142,proteome
XP_059590901.1,1164,2,142,142,proteome
XP_059590902.1,1164,2,142,142,proteome
XP_010645915.1,1163,2,141,141,proteome
XP_010662041.1,1163,2,141,141,proteome
XP_010662042.1,1163,2,141,141,proteome
XP_002263967.1,1162,2,140,140,proteome
XP_059596534.1,1162,2,140,140,proteome
XP_002284049.1,1161,2,139,139,proteome
XP_010654015.1,1161,2,139,139,proteome
XP_010654016.1,1161,2,139,139,proteome
XP_002280075.2,1160,2,138,138,proteome
XP_019076795.1,1160,2,138,138,proteome
XP_059595463.1,1160,2,138,138,proteome
XP_059595464.1,1160,2,138,138,proteome
XP_010647967.1,1159,2,137,137,proteome
XP_010661259.2,1159,2,137,137,proteome
XP_002273616.1,1158,2,136,136,proteome
XP_002276432.3,1158,2,136,136,proteome
XP_010646553.1,1158,2,136,136,proteome
XP_010646554.1,1158,2,136,136,proteome
XP_010646555.1,1158,2,136,136,proteome
XP_019073758.1,1158,2,136,136,proteome
XP_019073759.1,1158,2,136,136,proteome
XP_019074824.1,1158,2,136,136,proteome
XP_019078589.1,1158,2,136,136,proteome
XP_059590345.1,1158,2,136,136,proteome
XP_059590346.1,1158,2,136,136,proteome
XP_059591918.1,1158,2,136,136,proteome
XP_010656225.1,1157,2,135,135,proteome
XP_010659064.1,1157,2,135,135,proteome
XP_010659065.1,1157,2,135,135,proteome
XP_010659076.1,1157,2,135,135,proteome
XP_059598660.1,1157,2,135,135,proteome
XP_010644135.2,1156,2,134,134,proteome
XP_059591799.1,1156,2,134,134,proteome
XP_059599419.1,1156,2,134,134,proteome
XP_002283041.4,1155,2,133,133,proteome
XP_010644436.1,1155,2,133,133,proteome
XP_010644437.1,1155,2,133,133,proteome
XP_010656094.1,1155,2,133,133,proteome
XP_010661305.1,1155,2,133,133,proteome
XP_059591057.1,1155,2,133,133,proteome
XP_002277945.1,1154,2,132,132,proteome
XP_010645910.1,1154,2,132,132,proteome
XP_010652465.1,1154,2,132,132,proteome
XP_010654660.1,1154,2,132,132,proteome
XP_059595465.1,1154,2,132,132,proteome
XP_010649659.1,1153,2,131,131,proteome
XP_019071787.1,1153,2,131,131,proteome
XP_059592723.1,1153,2,131,131,proteome
XP_059592724.1,1153,2,131,131,proteome
XP_059592725.1,1153,2,131,131,proteome
XP_002279012.1,1152,2,130,130,proteome
XP_010648339.1,1152,2,130,130,proteome
XP_010648368.1,1152,2,130,130,proteome
XP_010656155.1,1152,2,130,130,proteome
XP_059592983.1,1152,2,130,130,proteome
XP_059595609.1,1152,2,130,130,proteome
XP_059597117.1,1152,2,130,130,proteome
XP_002277737.3,1151,2,129,129,proteome
XP_010650001.1,1151,2,129,129,proteome
XP_059592868.1,1151,2,129,129,proteome
XP_059594082.1,1151,2,129,129,proteome
XP_010652356.1,1150,2,128,128,proteome
XP_010662228.1,1150,2,128,128,proteome
XP_059590030.1,1150,2,128,128,proteome
XP_002274896.1,1149,2,127,127,proteome
XP_002276468.1,1149,2,127,127,proteome
XP_010649575.1,1149,2,127,127,proteome
XP_010661000.1,1149,2,127,127,proteome
XP_010662229.1,1149,2,127,127,proteome
XP_010664195.1,1149,2,127,127,proteome
XP_010665188.1,1149,2,127,127,proteome
XP_010665189.1,1149,2,127,127,proteome
XP_010665190.1,1149,2,127,127,proteome
XP_010665191.1,1149,2,127,127,proteome
XP_010665193.1,1149,2,127,127,proteome
XP_010665194.1,1149,2,127,127,proteome
XP_010665195.1,1149,2,127,127,proteome
XP_010665196.1,1149,2,127,127,proteome
XP_019072040.1,1149,2,127,127,proteome
XP_059590318.1,1149,2,127,127,proteome
XP_059590319.1,1149,2,127,127,proteome
XP_059590320.1,1149,2,127,127,proteome
XP_059590321.1,1149,2,127,127,proteome
XP_059593068.1,1149,2,127,127,proteome
XP_059596424.1,1149,2,127,127,proteome
XP_059597333.1,1149,2,127,127,proteome
XP_059598952.1,1149,2,127,127,proteome
XP_010650380.1,1148,2,126,126,proteome
XP_010651317.1,1148,2,126,126,proteome
XP_010652081.1,1148,2,126,126,proteome
XP_019076368.1,1148,2,126,126,proteome
XP_002280049.2,1147,2,125,125,proteome
XP_010645588.1,1147,2,125,125,proteome
XP_010649576.1,1147,2,125,125,proteome
XP_010659207.1,1147,2,125,125,proteome
XP_059592806.1,1147,2,125,125,proteome
XP_059598141.1,1147,2,125,125,proteome
XP_059598142.1,1147,2,125,125,proteome
XP_002281873.1,1146,2,124,124,proteome
XP_002283393.2,1146,2,124,124,proteome
XP_010648602.1,1146,2,124,124,proteome
XP_010648608.1,1146,2,124,124,proteome
XP_010649486.1,1146,2,124,124,proteome
XP_059592876.1,1146,2,124,124,proteome
XP_059592877.1,1146,2,124,124,proteome
XP_059592878.1,1146,2,124,124,proteome
XP_059592879.1,1146,2,124,124,proteome
XP_059592990.1,1146,2,124,124,proteome
XP_059593150.1,1146,2,124,124,proteome
XP_059593666.1,1146,2,124,124,proteome
XP_010663423.1,1145,2,123,123,proteome
XP_019077672.1,1145,2,123,123,proteome
XP_059594914.1,1145,2,123,123,proteome
XP_002275617.3,1144,2,122,122,proteome
XP_002282256.1,1144,2,122,122,proteome
XP_003634247.1,1144,2,122,122,proteome
XP_010663152.1,1144,2,122,122,proteome
XP_059593835.1,1144,2,122,122,proteome
XP_010650305.2,1143,2,121,121,proteome
XP_059592264.1,1143,2,121,121,proteome
XP_010648369.1,1142,2,120,120,proteome
XP_010648612.1,1142,2,120,120,proteome
XP_010665252.1,1142,2,120,120,proteome
XP_019072237.1,1142,2,120,120,proteome
XP_019072238.1,1142,2,120,120,proteome
XP_019077765.1,1142,2,120,120,proteome
XP_019079345.1,1142,2,120,120,proteome
XP_019080901.1,1142,2,120,120,proteome
XP_059590356.1,1142,2,120,120,proteome
XP_059590357.1,1142,2,120,120,proteome
XP_059590358.1,1142,2,120,120,proteome
XP_059590359.1,1142,2,120,120,proteome
XP_059590360.1,1142,2,120,120,proteome
XP_059590361.1,1142,2,120,120,proteome
XP_059590362.1,1142,2,120,120,proteome
XP_059594602.1,1142,2,120,120,proteome
NP_001268140.1,1141,2,119,119,proteome
XP_002276624.2,1141,2,119,119,proteome
XP_019074359.1,1141,2,119,119,proteome
XP_019079436.1,1141,2,119,119,proteome
XP_019079437.1,1141,2,119,119,proteome
XP_019079438.1,1141,2,119,119,proteome
XP_019079439.1,1141,2,119,119,proteome
XP_019079440.1,1141,2,119,119,proteome
XP_019079441.1,1141,2,119,119,proteome
XP_019079442.1,1141,2,119,119,proteome
XP_019079443.1,1141,2,119,119,proteome
XP_019079444.1,1141,2,119,119,proteome
XP_019079447.1,1141,2,119,119,proteome
XP_019079448.1,1141,2,119,119,proteome
XP_019079449.1,1141,2,119,119,proteome
XP_019079450.1,1141,2,119,119,proteome
XP_019079451.1,1141,2,119,119,proteome
XP_059598114.1,1141,2,119,119,proteome
XP_059598711.1,1141,2,119,119,proteome
XP_002278568.2,1140,2,118,118,proteome
XP_010657930.2,1140,2,118,118,proteome
XP_059593154.1,1140,2,118,118,proteome
XP_002279979.2,1139,2,117,117,proteome
XP_010646458.1,1139,2,117,117,proteome
XP_010648616.1,1139,2,117,117,proteome
XP_010652932.1,1139,2,117,117,proteome
XP_010662133.1,1139,2,117,117,proteome
XP_059593667.1,1139,2,117,117,proteome
XP_002265778.1,1138,2,116,116,proteome
XP_002268265.1,1138,2,116,116,proteome
XP_010662134.1,1138,2,116,116,proteome
XP_010662231.1,1138,2,116,116,proteome
XP_019077332.1,1138,2,116,116,proteome
XP_019080921.1,1138,2,116,116,proteome
XP_019080922.1,1138,2,116,116,proteome
XP_059595361.1,1138,2,116,116,proteome
XP_002271388.1,1137,2,115,115,proteome
XP_059592672.1,1137,2,115,115,proteome
XP_002269787.1,1136,2,114,114,proteome
XP_003631896.2,1136,2,114,114,proteome
XP_019072108.2,1136,2,114,114,proteome
XP_059589693.1,1136,2,114,114,proteome
XP_059590665.1,1136,2,114,114,proteome
XP_059593209.1,1136,2,114,114,proteome
XP_059596761.1,1136,2,114,114,proteome
XP_002275116.1,1135,2,113,113,proteome
XP_002280712.1,1135,2,113,113,proteome
XP_010655516.1,1135,2,113,113,proteome
XP_010661306.1,1135,2,113,113,proteome
XP_010662608.1,1135,2,113,113,proteome
XP_019077710.1,1135,2,113,113,proteome
XP_019078149.1,1135,2,113,113,proteome
XP_019078593.1,1135,2,113,113,proteome
XP_059591683.1,1135,2,113,113,proteome
XP_002273767.1,1134,2,112,112,proteome
XP_002281730.1,1134,2,112,112,proteome
XP_010651748.1,1134,2,112,112,proteome
XP_010655517.1,1134,2,112,112,proteome
XP_010656452.1,1134,2,112,112,proteome
XP_010656472.1,1134,2,112,112,proteome
XP_010662135.1,1134,2,112,112,proteome
XP_002285341.2,1133,2,111,111,proteome
XP_010656453.1,1133,2,111,111,proteome
XP_019072207.1,1133,2,111,111,proteome
XP_019077711.1,1133,2,111,111,proteome
XP_002283157.1,1132,2,110,110,proteome
XP_010648867.1,1132,2,110,110,proteome
XP_010656454.1,1132,2,110,110,proteome
XP_010660753.1,1132,2,110,110,proteome
XP_019077712.1,1132,2,110,110,proteome
XP_002275762.1,1131,2,109,109,proteome
