protein_id,length,n_windows,last_window_start,residues_lost_by_truncation,source
NP_974213.1,1081,2,59,59,proteome
NP_001119101.5,1080,2,58,58,proteome
NP_175386.2,1080,2,58,58,proteome
NP_188548.2,1080,2,58,58,proteome
NP_194990.5,1080,2,58,58,proteome
NP_199804.1,1080,2,58,58,proteome
NP_565693.1,1080,2,58,58,proteome
NP_849925.1,1080,2,58,58,proteome
NP_850961.1,1080,2,58,58,proteome
NP_850962.1,1080,2,58,58,proteome
NP_001328256.1,1079,2,57,57,proteome
NP_176692.3,1079,2,57,57,proteome
NP_001318728.1,1078,2,56,56,proteome
NP_001327431.1,1078,2,56,56,proteome
NP_001330926.1,1078,2,56,56,proteome
NP_001332727.1,1078,2,56,56,proteome
NP_174267.4,1078,2,56,56,proteome
NP_187029.2,1078,2,56,56,proteome
NP_001322741.1,1077,2,55,55,proteome
NP_001322807.1,1077,2,55,55,proteome
NP_568168.1,1077,2,55,55,proteome
NP_850581.1,1077,2,55,55,proteome
NP_973659.1,1077,2,55,55,proteome
NP_001321548.1,1076,2,54,54,proteome
NP_566193.2,1076,2,54,54,proteome
NP_001190168.1,1075,2,53,53,proteome
NP_001330860.1,1075,2,53,53,proteome
NP_174096.3,1075,2,53,53,proteome
NP_197204.1,1075,2,53,53,proteome
NP_568268.3,1075,2,53,53,proteome
NP_001329034.1,1074,2,52,52,proteome
NP_001331281.1,1074,2,52,52,proteome
NP_001331319.1,1074,2,52,52,proteome
NP_171926.3,1074,2,52,52,proteome
NP_192809.1,1074,2,52,52,proteome
NP_200521.3,1074,2,52,52,proteome
NP_851200.1,1074,2,52,52,proteome
NP_001332133.1,1073,2,51,51,proteome
NP_001322192.1,1072,2,50,50,proteome
NP_001332337.1,1072,2,50,50,proteome
NP_051051.1,1072,2,50,50,proteome
NP_174673.3,1072,2,50,50,proteome
NP_180365.6,1072,2,50,50,proteome
NP_198117.2,1072,2,50,50,proteome
NP_850847.1,1072,2,50,50,proteome
NP_001322194.1,1071,2,49,49,proteome
NP_001324367.1,1071,2,49,49,proteome
NP_001324368.1,1071,2,49,49,proteome
NP_001331381.1,1071,2,49,49,proteome
NP_176551.3,1071,2,49,49,proteome
NP_199792.1,1071,2,49,49,proteome
NP_001328439.1,1070,2,48,48,proteome
NP_001030808.1,1069,2,47,47,proteome
NP_001189932.1,1069,2,47,47,proteome
NP_001320719.1,1069,2,47,47,proteome
NP_001324427.1,1069,2,47,47,proteome
NP_001326944.1,1069,2,47,47,proteome
NP_001327988.1,1069,2,47,47,proteome
NP_171798.2,1069,2,47,47,proteome
NP_194719.1,1069,2,47,47,proteome
NP_196549.1,1069,2,47,47,proteome
NP_568365.2,1069,2,47,47,proteome
NP_001077646.1,1068,2,46,46,proteome
NP_001322432.1,1068,2,46,46,proteome
NP_197134.1,1068,2,46,46,proteome
NP_198990.3,1068,2,46,46,proteome
NP_851117.2,1068,2,46,46,proteome
NP_001077679.1,1067,2,45,45,proteome
NP_001118940.1,1067,2,45,45,proteome
NP_001325635.1,1067,2,45,45,proteome
NP_190394.3,1067,2,45,45,proteome
NP_566922.1,1067,2,45,45,proteome
NP_001190267.1,1066,2,44,44,proteome
NP_196230.2,1066,2,44,44,proteome
NP_001190017.2,1065,2,43,43,proteome
NP_176754.1,1065,2,43,43,proteome
NP_190171.2,1065,2,43,43,proteome
NP_196136.1,1065,2,43,43,proteome
NP_200653.2,1065,2,43,43,proteome
NP_200669.1,1065,2,43,43,proteome
NP_974079.1,1065,2,43,43,proteome
NP_001326670.1,1064,2,42,42,proteome
NP_001328161.1,1064,2,42,42,proteome
NP_193101.2,1064,2,42,42,proteome
NP_197432.2,1064,2,42,42,proteome
NP_567914.1,1064,2,42,42,proteome
NP_849486.1,1064,2,42,42,proteome
NP_001318888.1,1063,2,41,41,proteome
NP_001322538.1,1063,2,41,41,proteome
NP_001322890.1,1063,2,41,41,proteome
NP_001330675.1,1063,2,41,41,proteome
NP_172476.1,1063,2,41,41,proteome
NP_175287.2,1063,2,41,41,proteome
NP_201432.2,1063,2,41,41,proteome
NP_001031748.1,1062,2,40,40,proteome
NP_001189577.1,1062,2,40,40,proteome
NP_171984.2,1062,2,40,40,proteome
NP_850170.1,1062,2,40,40,proteome
NP_001154461.2,1061,2,39,39,proteome
NP_001321027.1,1061,2,39,39,proteome
NP_001322193.1,1061,2,39,39,proteome
NP_001327101.1,1061,2,39,39,proteome
NP_001330152.1,1061,2,39,39,proteome
NP_172246.3,1061,2,39,39,proteome
NP_172259.1,1061,2,39,39,proteome
NP_173179.4,1061,2,39,39,proteome
NP_201137.5,1061,2,39,39,proteome
NP_001190324.1,1060,2,38,38,proteome
NP_001324271.1,1060,2,38,38,proteome
NP_001327915.1,1060,2,38,38,proteome
NP_001330114.1,1060,2,38,38,proteome
NP_001330879.1,1060,2,38,38,proteome
NP_001190235.1,1059,2,37,37,proteome
NP_001190313.1,1059,2,37,37,proteome
NP_001190336.1,1059,2,37,37,proteome
NP_001190337.1,1059,2,37,37,proteome
NP_001318694.1,1059,2,37,37,proteome
NP_175687.2,1059,2,37,37,proteome
NP_193308.2,1059,2,37,37,proteome
NP_197441.3,1059,2,37,37,proteome
NP_198650.1,1059,2,37,37,proteome
NP_566646.5,1059,2,37,37,proteome
NP_001119068.1,1058,2,36,36,proteome
NP_001185059.1,1058,2,36,36,proteome
NP_001189936.1,1058,2,36,36,proteome
NP_001318288.1,1058,2,36,36,proteome
NP_001324300.1,1058,2,36,36,proteome
NP_001327465.1,1058,2,36,36,proteome
NP_001329722.1,1058,2,36,36,proteome
NP_190039.2,1058,2,36,36,proteome
NP_194473.1,1058,2,36,36,proteome
NP_196383.1,1058,2,36,36,proteome
NP_565510.1,1058,2,36,36,proteome
NP_001189826.1,1057,2,35,35,proteome
NP_001324428.1,1057,2,35,35,proteome
NP_001324429.1,1057,2,35,35,proteome
NP_001328350.1,1057,2,35,35,proteome
NP_001328351.1,1057,2,35,35,proteome
NP_001328352.1,1057,2,35,35,proteome
NP_001328353.1,1057,2,35,35,proteome
NP_001331007.1,1057,2,35,35,proteome
NP_001332292.1,1057,2,35,35,proteome
NP_194349.2,1057,2,35,35,proteome
NP_200954.1,1057,2,35,35,proteome
NP_565277.1,1057,2,35,35,proteome
NP_973396.1,1057,2,35,35,proteome
NP_001189827.1,1056,2,34,34,proteome
NP_186780.3,1056,2,34,34,proteome
NP_001184907.1,1055,2,33,33,proteome
NP_001320982.1,1055,2,33,33,proteome
NP_001330694.1,1055,2,33,33,proteome
NP_177891.1,1055,2,33,33,proteome
NP_187291.2,1055,2,33,33,proteome
NP_188437.2,1055,2,33,33,proteome
NP_195616.2,1055,2,33,33,proteome
NP_199169.1,1055,2,33,33,proteome
NP_563620.1,1055,2,33,33,proteome
NP_564718.2,1055,2,33,33,proteome
NP_851125.1,1055,2,33,33,proteome
NP_001190049.1,1054,2,32,32,proteome
NP_001319549.1,1054,2,32,32,proteome
NP_001322347.1,1054,2,32,32,proteome
NP_001326055.1,1054,2,32,32,proteome
NP_001326056.1,1054,2,32,32,proteome
NP_001327882.1,1054,2,32,32,proteome
NP_001329712.1,1054,2,32,32,proteome
NP_001331009.1,1054,2,32,32,proteome
NP_001331519.1,1054,2,32,32,proteome
NP_175226.1,1054,2,32,32,proteome
NP_188065.1,1054,2,32,32,proteome
NP_191999.1,1054,2,32,32,proteome
NP_200569.1,1054,2,32,32,proteome
NP_001320199.1,1053,2,31,31,proteome
NP_001326907.1,1053,2,31,31,proteome
NP_001326908.1,1053,2,31,31,proteome
NP_176566.3,1053,2,31,31,proteome
NP_191656.2,1053,2,31,31,proteome
NP_197096.1,1053,2,31,31,proteome
NP_566372.1,1053,2,31,31,proteome
NP_001030643.1,1052,2,30,30,proteome
NP_001154292.1,1052,2,30,30,proteome
NP_001185167.1,1052,2,30,30,proteome
NP_001189812.1,1052,2,30,30,proteome
NP_001189813.1,1052,2,30,30,proteome
NP_001190236.1,1052,2,30,30,proteome
NP_001318488.1,1052,2,30,30,proteome
NP_001330881.1,1052,2,30,30,proteome
NP_190684.3,1052,2,30,30,proteome
NP_195462.3,1052,2,30,30,proteome
NP_001185325.1,1051,2,29,29,proteome
NP_001190318.1,1051,2,29,29,proteome
NP_001321058.1,1051,2,29,29,proteome
NP_001326426.1,1051,2,29,29,proteome
NP_001329614.1,1051,2,29,29,proteome
NP_001330877.1,1051,2,29,29,proteome
NP_001330878.1,1051,2,29,29,proteome
NP_001330880.1,1051,2,29,29,proteome
NP_001330882.1,1051,2,29,29,proteome
NP_173584.5,1051,2,29,29,proteome
NP_187189.2,1051,2,29,29,proteome
NP_189177.1,1051,2,29,29,proteome
NP_193173.5,1051,2,29,29,proteome
NP_198579.2,1051,2,29,29,proteome
NP_566931.1,1051,2,29,29,proteome
NP_973992.1,1051,2,29,29,proteome
NP_001030614.1,1050,2,28,28,proteome
NP_001031609.1,1050,2,28,28,proteome
NP_001032135.1,1050,2,28,28,proteome
NP_001185169.1,1050,2,28,28,proteome
NP_001190926.1,1050,2,28,28,proteome
NP_001328886.1,1050,2,28,28,proteome
NP_001329003.1,1050,2,28,28,proteome
NP_001332294.1,1050,2,28,28,proteome
NP_001332297.1,1050,2,28,28,proteome
NP_175498.2,1050,2,28,28,proteome
NP_176757.1,1050,2,28,28,proteome
NP_192750.2,1050,2,28,28,proteome
NP_201227.3,1050,2,28,28,proteome
NP_201347.2,1050,2,28,28,proteome
NP_568137.1,1050,2,28,28,proteome
NP_849784.1,1050,2,28,28,proteome
NP_001031207.1,1049,2,27,27,proteome
NP_001185265.1,1049,2,27,27,proteome
NP_001189838.1,1049,2,27,27,proteome
NP_001189942.1,1049,2,27,27,proteome
NP_001323213.1,1049,2,27,27,proteome
NP_001330695.1,1049,2,27,27,proteome
NP_173203.2,1049,2,27,27,proteome
NP_176153.1,1049,2,27,27,proteome
NP_195281.2,1049,2,27,27,proteome
NP_197299.1,1049,2,27,27,proteome
NP_199216.2,1049,2,27,27,proteome
NP_200113.3,1049,2,27,27,proteome
NP_568308.1,1049,2,27,27,proteome
NP_683447.2,1049,2,27,27,proteome
NP_849410.1,1049,2,27,27,proteome
NP_001322071.1,1048,2,26,26,proteome
NP_001322740.1,1048,2,26,26,proteome
NP_001325246.1,1048,2,26,26,proteome
NP_001326246.1,1048,2,26,26,proteome
NP_001326627.1,1048,2,26,26,proteome
NP_001326628.1,1048,2,26,26,proteome
NP_175274.1,1048,2,26,26,proteome
NP_194494.2,1048,2,26,26,proteome
NP_196564.1,1048,2,26,26,proteome
NP_001319598.1,1047,2,25,25,proteome
NP_001327760.1,1047,2,25,25,proteome
NP_176008.4,1047,2,25,25,proteome
NP_188635.1,1047,2,25,25,proteome
NP_196672.3,1047,2,25,25,proteome
NP_201416.1,1047,2,25,25,proteome
NP_001322245.1,1046,2,24,24,proteome
NP_001325634.1,1046,2,24,24,proteome
NP_001326508.1,1046,2,24,24,proteome
NP_001332004.1,1046,2,24,24,proteome
NP_178183.2,1046,2,24,24,proteome
NP_187214.2,1046,2,24,24,proteome
NP_198989.2,1046,2,24,24,proteome
NP_200620.1,1046,2,24,24,proteome
NP_180041.5,1045,2,23,23,proteome
NP_188968.1,1045,2,23,23,proteome
NP_849538.2,1045,2,23,23,proteome
NP_001189866.1,1044,2,22,22,proteome
NP_001319527.1,1044,2,22,22,proteome
NP_001321566.1,1044,2,22,22,proteome
NP_174527.2,1044,2,22,22,proteome
NP_180178.1,1044,2,22,22,proteome
NP_181077.3,1044,2,22,22,proteome
NP_195132.3,1044,2,22,22,proteome
NP_001328700.1,1043,2,21,21,proteome
NP_001328701.1,1043,2,21,21,proteome
NP_176404.3,1043,2,21,21,proteome
NP_177388.2,1043,2,21,21,proteome
NP_182147.1,1043,2,21,21,proteome
NP_197528.1,1043,2,21,21,proteome
NP_200155.2,1043,2,21,21,proteome
NP_001154799.1,1042,2,20,20,proteome
NP_001190653.1,1042,2,20,20,proteome
NP_001320433.1,1042,2,20,20,proteome
NP_001323772.1,1042,2,20,20,proteome
NP_001323773.1,1042,2,20,20,proteome
NP_001326265.1,1042,2,20,20,proteome
NP_171964.1,1042,2,20,20,proteome
NP_172637.2,1042,2,20,20,proteome
NP_175130.2,1042,2,20,20,proteome
NP_177427.2,1042,2,20,20,proteome
NP_180430.2,1042,2,20,20,proteome
NP_001031018.1,1041,2,19,19,proteome
NP_001320682.1,1041,2,19,19,proteome
NP_001321704.1,1041,2,19,19,proteome
NP_001326270.1,1041,2,19,19,proteome
NP_172510.2,1041,2,19,19,proteome
NP_177129.2,1041,2,19,19,proteome
NP_188785.2,1041,2,19,19,proteome
NP_192575.3,1041,2,19,19,proteome
NP_200956.1,1041,2,19,19,proteome
NP_567145.2,1041,2,19,19,proteome
NP_001185177.1,1040,2,18,18,proteome
NP_001189688.1,1040,2,18,18,proteome
NP_001190388.1,1040,2,18,18,proteome
NP_001329807.1,1040,2,18,18,proteome
NP_001330633.1,1040,2,18,18,proteome
NP_001330636.1,1040,2,18,18,proteome
NP_001330637.1,1040,2,18,18,proteome
NP_001332123.1,1040,2,18,18,proteome
NP_178113.3,1040,2,18,18,proteome
NP_180724.2,1040,2,18,18,proteome
NP_193424.2,1040,2,18,18,proteome
NP_193558.3,1040,2,18,18,proteome
NP_198442.2,1040,2,18,18,proteome
NP_001185247.1,1039,2,17,17,proteome
NP_001323679.1,1039,2,17,17,proteome
NP_001331002.1,1039,2,17,17,proteome
NP_180900.1,1039,2,17,17,proteome
NP_193348.1,1039,2,17,17,proteome
NP_850281.1,1039,2,17,17,proteome
NP_001319214.1,1038,2,16,16,proteome
NP_001332468.1,1038,2,16,16,proteome
NP_187366.2,1038,2,16,16,proteome
NP_197467.1,1038,2,16,16,proteome
NP_198079.1,1038,2,16,16,proteome
NP_198969.1,1038,2,16,16,proteome
NP_568313.2,1038,2,16,16,proteome
NP_001320016.1,1037,2,15,15,proteome
NP_195027.1,1037,2,15,15,proteome
NP_001322281.1,1036,2,14,14,proteome
NP_001324935.1,1036,2,14,14,proteome
NP_176760.2,1036,2,14,14,proteome
NP_180869.1,1036,2,14,14,proteome
NP_192849.4,1036,2,14,14,proteome
NP_199452.2,1036,2,14,14,proteome
NP_199617.1,1036,2,14,14,proteome
NP_200200.1,1036,2,14,14,proteome
NP_564276.1,1036,2,14,14,proteome
NP_001190226.1,1035,2,13,13,proteome
NP_001190320.1,1035,2,13,13,proteome
NP_171941.2,1035,2,13,13,proteome
NP_173522.1,1035,2,13,13,proteome
NP_175749.1,1035,2,13,13,proteome
NP_199593.2,1035,2,13,13,proteome
NP_851151.1,1035,2,13,13,proteome
NP_001185127.1,1034,2,12,12,proteome
NP_001326710.1,1034,2,12,12,proteome
NP_001326711.1,1034,2,12,12,proteome
NP_172219.5,1034,2,12,12,proteome
NP_188690.3,1034,2,12,12,proteome
NP_193684.4,1034,2,12,12,proteome
NP_849409.2,1034,2,12,12,proteome
NP_974788.1,1034,2,12,12,proteome
NP_001327644.1,1033,2,11,11,proteome
NP_001331953.1,1033,2,11,11,proteome
NP_191897.1,1033,2,11,11,proteome
NP_564709.2,1033,2,11,11,proteome
NP_001118361.1,1032,2,10,10,proteome
NP_001330634.1,1032,2,10,10,proteome
NP_001330639.1,1032,2,10,10,proteome
NP_176009.1,1032,2,10,10,proteome
NP_177043.2,1032,2,10,10,proteome
NP_850023.1,1032,2,10,10,proteome
NP_001119248.1,1031,2,9,9,proteome
NP_001318610.1,1031,2,9,9,proteome
NP_001321990.1,1031,2,9,9,proteome
NP_001322427.1,1031,2,9,9,proteome
NP_176571.1,1031,2,9,9,proteome
NP_192030.4,1031,2,9,9,proteome
NP_197131.2,1031,2,9,9,proteome
NP_197548.1,1031,2,9,9,proteome
NP_001030888.1,1030,2,8,8,proteome
NP_177507.1,1030,2,8,8,proteome
NP_181687.1,1030,2,8,8,proteome
NP_196258.1,1030,2,8,8,proteome
NP_568806.3,1030,2,8,8,proteome
NP_001031890.1,1029,2,7,7,proteome
NP_001185260.1,1029,2,7,7,proteome
NP_001189915.1,1029,2,7,7,proteome
NP_001319859.1,1029,2,7,7,proteome
NP_001321966.1,1029,2,7,7,proteome
NP_001324599.1,1029,2,7,7,proteome
NP_001325255.1,1029,2,7,7,proteome
NP_001329764.1,1029,2,7,7,proteome
NP_172335.1,1029,2,7,7,proteome
NP_173675.1,1029,2,7,7,proteome
NP_176519.1,1029,2,7,7,proteome
NP_179622.5,1029,2,7,7,proteome
NP_182157.2,1029,2,7,7,proteome
NP_188346.2,1029,2,7,7,proteome
NP_191461.2,1029,2,7,7,proteome
NP_192252.1,1029,2,7,7,proteome
NP_197667.1,1029,2,7,7,proteome
NP_001318971.1,1028,2,6,6,proteome
NP_001319506.1,1028,2,6,6,proteome
NP_001321284.1,1028,2,6,6,proteome
NP_001322526.1,1028,2,6,6,proteome
NP_172519.1,1028,2,6,6,proteome
NP_187516.1,1028,2,6,6,proteome
NP_191353.2,1028,2,6,6,proteome
NP_568849.2,1028,2,6,6,proteome
NP_001321547.1,1027,2,5,5,proteome
NP_001323636.1,1027,2,5,5,proteome
NP_001330788.1,1027,2,5,5,proteome
NP_001330789.1,1027,2,5,5,proteome
NP_187418.1,1027,2,5,5,proteome
NP_194520.3,1027,2,5,5,proteome
NP_199828.1,1027,2,5,5,proteome
NP_680117.3,1027,2,5,5,proteome
NP_001325063.1,1026,2,4,4,proteome
NP_001330179.1,1026,2,4,4,proteome
NP_173165.1,1026,2,4,4,proteome
NP_187520.1,1026,2,4,4,proteome
NP_197244.1,1026,2,4,4,proteome
NP_177527.3,1025,2,3,3,proteome
NP_177556.3,1025,2,3,3,proteome
NP_179513.4,1025,2,3,3,proteome
NP_181714.3,1025,2,3,3,proteome
NP_190295.1,1025,2,3,3,proteome
NP_191292.1,1025,2,3,3,proteome
NP_197607.5,1025,2,3,3,proteome
NP_201376.1,1025,2,3,3,proteome
NP_001319681.1,1024,2,2,2,proteome
NP_172173.2,1024,2,2,2,proteome
NP_189496.2,1024,2,2,2,proteome
NP_196902.2,1024,2,2,2,proteome
NP_567079.1,1024,2,2,2,proteome
NP_851037.2,1024,2,2,2,proteome
NP_001190121.1,1023,2,1,1,proteome
NP_001190450.1,1023,2,1,1,proteome
NP_001328302.1,1023,2,1,1,proteome
