pid,score
NP_193605,237.0
NP_193606,466.0
NP_193607,0.0
NP_193609,0.0
NP_193610,0.0
NP_193611,296.0
NP_193612,0.0
NP_193614,0.0
NP_193615,0.0
NP_193616,0.0
NP_193617,49.0
NP_193618,0.0
NP_193619,0.0
NP_193621,0.0
NP_193622,0.0
NP_193623,0.0
NP_193624,0.0
NP_193626,0.0
NP_193628,0.0
NP_193629,0.0
NP_193633,0.0
NP_193634,0.0
NP_193636,0.0
NP_193637,40.0
NP_193639,0.0
NP_193640,133.0
NP_193641,134.0
NP_193642,0.0
NP_193643,0.0
NP_193644,0.0
NP_193650,0.0
NP_193652,0.0
NP_193654,0.0
NP_193655,0.0
NP_193656,0.0
NP_193659,38.0
NP_193660,0.0
NP_193661,0.0
NP_193662,0.0
NP_193669,0.0
NP_193671,0.0
NP_193672,0.0
NP_193673,0.0
NP_193677,0.0
NP_193682,562.0
NP_193683,0.0
NP_193684,53.0
NP_193685,1430.0
NP_193686,1730.0
NP_193687,968.0
NP_193688,2604.0
NP_193689,0.0
NP_193690,0.0
NP_193691,0.0
NP_193692,0.0
NP_193693,0.0
NP_193694,0.0
NP_193695,0.0
NP_193696,0.0
NP_193697,0.0
NP_193698,0.0
NP_193699,0.0
NP_193700,0.0
NP_193701,966.0
NP_193702,0.0
NP_193703,0.0
NP_193705,0.0
NP_193706,0.0
NP_193708,0.0
NP_193709,0.0
NP_193710,0.0
NP_193711,0.0
NP_193712,0.0
NP_193715,0.0
NP_193716,0.0
NP_193718,57.0
NP_193719,0.0
NP_193721,0.0
NP_193722,0.0
NP_193723,0.0
NP_193724,0.0
NP_193725,253.0
NP_193726,0.0
NP_193727,0.0
NP_193728,0.0
NP_193729,0.0
NP_193730,0.0
NP_193733,0.0
NP_193735,0.0
NP_193738,0.0
NP_193739,76.0
NP_193740,0.0
NP_193741,0.0
NP_193742,0.0
NP_193743,0.0
NP_193744,0.0
NP_193746,0.0
NP_193747,1603.0
NP_193749,50.0
NP_193750,0.0
NP_193752,0.0
NP_193753,0.0
NP_193754,0.0
NP_193755,0.0
NP_193756,0.0
NP_193757,0.0
NP_193758,0.0
NP_193759,0.0
NP_193760,1135.0
NP_193761,0.0
NP_193762,0.0
NP_193766,0.0
NP_193767,0.0
NP_193769,37.0
NP_193770,0.0
NP_193772,0.0
NP_193773,41.0
NP_193775,0.0
NP_193777,0.0
NP_193778,435.0
NP_193779,0.0
NP_193780,0.0
NP_193785,0.0
NP_193799,0.0
NP_193800,0.0
NP_193801,0.0
NP_193802,0.0
NP_193806,0.0
NP_193808,0.0
NP_193809,43.0
NP_193810,0.0
NP_193811,0.0
NP_193812,0.0
NP_193813,0.0
NP_193814,0.0
NP_193815,0.0
NP_193816,0.0
NP_193817,0.0
NP_193818,0.0
NP_193819,0.0
NP_193820,0.0
NP_193821,0.0
NP_193822,0.0
NP_193824,0.0
NP_193829,0.0
NP_193830,0.0
NP_193831,0.0
NP_193832,0.0
NP_193833,0.0
NP_193834,0.0
NP_193835,0.0
NP_193836,0.0
NP_193837,0.0
NP_193838,0.0
NP_193839,0.0
NP_193840,0.0
NP_193841,0.0
NP_193842,0.0
NP_193843,0.0
NP_193844,0.0
NP_193845,0.0
NP_193846,0.0
NP_193847,51.0
NP_193852,0.0
NP_193853,0.0
NP_193854,0.0
NP_193855,511.0
NP_193856,0.0
NP_193857,0.0
NP_193858,0.0
NP_193859,42.0
NP_193860,0.0
NP_193861,41.0
NP_193862,0.0
NP_193864,0.0
NP_193865,0.0
NP_193866,47.0
NP_193869,463.0
NP_193870,521.0
NP_193872,566.0
NP_193874,0.0
NP_193878,0.0
NP_193879,34.0
NP_193880,0.0
NP_193881,0.0
NP_193883,0.0
NP_193884,39.0
NP_193885,0.0
NP_193886,0.0
NP_193887,0.0
NP_193888,0.0
NP_193889,0.0
NP_193892,222.0
NP_193893,0.0
NP_193895,0.0
NP_193897,0.0
NP_193898,0.0
NP_193899,0.0
NP_193900,0.0
NP_193901,0.0
NP_193902,0.0
NP_193903,0.0
NP_193905,0.0
NP_193906,0.0
NP_193907,0.0
NP_193908,46.0
NP_193911,0.0
NP_193912,0.0
NP_193913,45.0
NP_193915,0.0
NP_193917,0.0
NP_193918,0.0
NP_193919,0.0
NP_193920,0.0
NP_193921,42.0
NP_193923,0.0
NP_193924,0.0
NP_193925,241.0
NP_193928,0.0
NP_193930,0.0
NP_193932,0.0
NP_193934,0.0
NP_193936,0.0
NP_193937,0.0
NP_193939,0.0
NP_193940,0.0
NP_193941,0.0
NP_193943,0.0
NP_193944,568.0
NP_193945,0.0
NP_193946,0.0
NP_193953,0.0
NP_193955,0.0
NP_193956,0.0
NP_193959,49.0
NP_193960,0.0
NP_193961,0.0
NP_193962,0.0
NP_193963,0.0
NP_193965,0.0
NP_193966,0.0
NP_193969,0.0
NP_193970,0.0
NP_193971,0.0
NP_193974,0.0
NP_193975,0.0
NP_193977,0.0
NP_193978,0.0
NP_193980,0.0
NP_193983,0.0
NP_193984,0.0
NP_193986,0.0
NP_193987,0.0
NP_193988,0.0
NP_193989,0.0
NP_193990,0.0
NP_193991,0.0
NP_193992,0.0
NP_193993,0.0
NP_193995,0.0
NP_193996,0.0
NP_193997,0.0
NP_194001,0.0
NP_194002,0.0
NP_194003,0.0
NP_194004,517.0
NP_194007,0.0
NP_194008,0.0
NP_194009,0.0
NP_194010,0.0
NP_194012,0.0
NP_194013,0.0
NP_194014,0.0
NP_194016,0.0
NP_194017,0.0
NP_194018,0.0
NP_194019,0.0
NP_194021,47.0
NP_194022,0.0
NP_194024,0.0
NP_194025,393.0
NP_194026,0.0
NP_194027,0.0
NP_194028,53.0
NP_194029,45.0
NP_194031,0.0
NP_194032,0.0
NP_194033,0.0
NP_194034,0.0
NP_194037,0.0
NP_194038,0.0
NP_194040,0.0
NP_194041,0.0
NP_194042,0.0
NP_194043,0.0
NP_194046,478.0
NP_194048,0.0
NP_194050,505.0
NP_194052,340.0
NP_194054,392.0
NP_194056,494.0
NP_194058,520.0
NP_194060,510.0
NP_194061,442.0
NP_194062,518.0
NP_194064,0.0
NP_194065,0.0
NP_194066,0.0
NP_194067,0.0
NP_194069,0.0
NP_194070,0.0
NP_194071,0.0
NP_194072,0.0
NP_194073,0.0
NP_194077,0.0
NP_194078,0.0
NP_194081,0.0
NP_194082,0.0
NP_194084,0.0
NP_194085,0.0
NP_194086,202.0
NP_194087,0.0
NP_194088,0.0
NP_194089,0.0
NP_194090,0.0
NP_194091,0.0
NP_194093,0.0
NP_194094,0.0
NP_194095,0.0
NP_194096,0.0
NP_194098,0.0
NP_194099,0.0
NP_194100,0.0
NP_194101,0.0
NP_194102,0.0
NP_194103,0.0
NP_194104,0.0
NP_194105,382.0
NP_194106,0.0
NP_194107,0.0
NP_194108,0.0
NP_194110,0.0
NP_194111,0.0
NP_194112,142.0
NP_194113,0.0
NP_194115,122.0
NP_194116,0.0
NP_194117,0.0
NP_194118,0.0
NP_194119,0.0
NP_194120,0.0
NP_194122,0.0
NP_194123,0.0
NP_194124,0.0
NP_194126,0.0
NP_194127,0.0
NP_194128,0.0
NP_194129,0.0
NP_194130,0.0
NP_194132,0.0
NP_194133,0.0
NP_194134,0.0
NP_194135,0.0
NP_194136,0.0
NP_194138,0.0
NP_194139,0.0
NP_194140,43.0
NP_194141,179.0
NP_194142,0.0
NP_194144,0.0
NP_194145,0.0
NP_194146,0.0
NP_194147,0.0
NP_194149,0.0
NP_194150,0.0
NP_194151,0.0
NP_194152,0.0
NP_194153,0.0
NP_194154,0.0
NP_194155,248.0
NP_194157,0.0
NP_194158,48.0
NP_194159,0.0
NP_194161,0.0
NP_194162,0.0
NP_194163,0.0
NP_194164,0.0
NP_194166,0.0
NP_194171,0.0
NP_194172,0.0
NP_194173,0.0
NP_194175,0.0
NP_194176,37.0
NP_194177,0.0
NP_194178,0.0
NP_194179,267.0
NP_194180,0.0
NP_194182,0.0
NP_194183,0.0
NP_194184,0.0
NP_194185,52.0
NP_194186,0.0
NP_194188,0.0
NP_194190,0.0
NP_194191,0.0
NP_194192,0.0
NP_194193,0.0
NP_194194,0.0
NP_194195,0.0
NP_194196,0.0
NP_194197,0.0
NP_194199,0.0
NP_194200,0.0
NP_194201,0.0
NP_194202,0.0
NP_194205,255.0
NP_194206,0.0
NP_194207,0.0
NP_194208,0.0
NP_194210,48.0
NP_194212,0.0
NP_194214,0.0
NP_194217,44.0
NP_194219,0.0
NP_194220,0.0
NP_194221,0.0
NP_194222,0.0
NP_194223,0.0
NP_194225,0.0
NP_194227,0.0
NP_194228,0.0
NP_194229,0.0
NP_194231,0.0
NP_194233,0.0
NP_194234,0.0
NP_194235,0.0
NP_194237,0.0
NP_194238,0.0
NP_194239,0.0
NP_194240,0.0
NP_194241,1084.0
NP_194243,0.0
NP_194244,0.0
NP_194245,0.0
NP_194246,349.0
NP_194248,0.0
NP_194249,0.0
NP_194250,0.0
NP_194251,0.0
NP_194252,0.0
NP_194253,46.0
NP_194254,0.0
NP_194255,0.0
NP_194256,0.0
NP_194257,0.0
NP_194258,0.0
NP_194259,0.0
NP_194260,0.0
NP_194261,0.0
NP_194262,0.0
NP_194263,0.0
NP_194265,0.0
NP_194266,0.0
NP_194268,0.0
NP_194269,212.0
NP_194270,0.0
NP_194272,0.0
NP_194273,0.0
NP_194274,0.0
NP_194275,0.0
NP_194280,0.0
NP_194281,0.0
NP_194282,0.0
NP_194284,0.0
NP_194285,0.0
NP_194286,0.0
NP_194288,44.0
NP_194289,0.0
NP_194290,0.0
NP_194291,0.0
NP_194292,0.0
NP_194294,0.0
NP_194296,0.0
NP_194298,0.0
NP_194299,0.0
NP_194300,0.0
NP_194301,0.0
NP_194303,0.0
NP_194304,0.0
NP_194305,47.0
NP_194307,0.0
NP_194308,0.0
NP_194309,414.0
NP_194310,0.0
NP_194311,0.0
NP_194312,0.0
NP_194316,0.0
NP_194317,0.0
NP_194319,0.0
NP_194322,0.0
NP_194323,0.0
NP_194324,0.0
NP_194325,0.0
NP_194326,0.0
NP_194328,0.0
NP_194330,0.0
NP_194332,0.0
NP_194333,0.0
NP_194334,0.0
NP_194335,196.0
NP_194336,0.0
NP_194337,194.0
NP_194338,0.0
NP_194339,4740.0
NP_194340,120.0
NP_194341,0.0
NP_194342,1768.0
NP_194343,0.0
NP_194344,41.0
NP_194345,0.0
NP_194346,0.0
NP_194347,0.0
NP_194349,0.0
NP_194350,0.0
NP_194351,0.0
NP_194353,0.0
NP_194356,0.0
NP_194358,0.0
NP_194359,0.0
NP_194360,0.0
NP_194362,0.0
NP_194364,0.0
NP_194365,0.0
NP_194368,0.0
NP_194369,0.0
NP_194370,0.0
NP_194371,0.0
NP_194372,0.0
NP_194374,673.0
NP_194375,0.0
NP_194376,0.0
NP_194377,0.0
NP_194378,0.0
NP_194379,0.0
NP_194380,0.0
NP_194382,0.0
NP_194383,0.0
NP_194386,0.0
NP_194387,0.0
NP_194388,0.0
NP_194389,0.0
NP_194390,0.0
NP_194391,49.0
NP_194393,0.0
NP_194396,0.0
NP_194398,0.0
NP_194400,0.0
NP_194401,0.0
NP_194402,0.0
NP_194403,0.0
NP_194404,0.0
NP_194405,0.0
NP_194407,0.0
NP_194410,0.0
NP_194411,0.0
NP_194412,0.0
NP_194413,572.0
NP_194414,0.0
NP_194417,50.0
NP_194418,0.0
NP_194419,0.0
NP_194420,39.0
NP_194422,0.0
NP_194423,0.0
NP_194425,0.0
NP_194426,0.0
NP_194428,0.0
NP_194429,0.0
NP_194431,59.0
NP_194432,0.0
NP_194433,0.0
NP_194434,0.0
NP_194435,0.0
NP_194436,0.0
NP_194437,0.0
NP_194439,0.0
NP_194440,0.0
NP_194443,0.0
NP_194444,0.0
NP_194445,0.0
NP_194446,0.0
NP_194447,0.0
NP_194449,807.0
NP_194452,732.0
NP_194453,0.0
NP_194455,0.0
NP_194456,0.0
NP_194457,0.0
NP_194458,0.0
NP_194459,396.0
NP_194460,550.0
NP_194461,0.0
NP_194463,0.0
NP_194464,0.0
NP_194465,0.0
NP_194466,0.0
NP_194467,0.0
NP_194470,0.0
NP_194472,0.0
NP_194473,0.0
NP_194474,0.0
NP_194476,0.0
NP_194477,0.0
NP_194478,0.0
NP_194480,0.0
NP_194481,0.0
NP_194482,0.0
NP_194483,0.0
NP_194485,0.0
NP_194486,0.0
NP_194487,0.0
NP_194491,0.0
NP_194493,0.0
NP_194494,0.0
NP_194495,0.0
NP_194496,0.0
NP_194497,0.0
NP_194498,0.0
NP_194499,0.0
NP_194501,0.0
NP_194503,0.0
NP_194504,0.0
NP_194505,0.0
NP_194506,0.0
NP_194507,0.0
NP_194508,0.0
NP_194509,0.0
NP_194510,0.0
NP_194511,0.0
NP_194513,0.0
NP_194514,0.0
NP_194517,0.0
NP_194518,0.0
NP_194519,0.0
NP_194520,0.0
NP_194521,0.0
NP_194524,0.0
NP_194528,0.0
NP_194529,0.0
NP_194530,0.0
NP_194533,0.0
NP_194534,0.0
NP_194535,0.0
NP_194536,0.0
NP_194537,0.0
NP_194538,0.0
NP_194540,0.0
NP_194542,0.0
NP_194543,0.0
NP_194545,0.0
NP_194546,0.0
NP_194547,0.0
NP_194549,0.0
NP_194552,0.0
NP_194555,0.0
NP_194556,0.0
NP_194557,0.0
NP_194558,0.0
NP_194559,0.0
NP_194561,0.0
NP_194562,0.0
NP_194563,0.0
NP_194566,0.0
NP_194567,291.0
NP_194568,0.0
NP_194570,0.0
NP_194571,0.0
NP_194573,0.0
NP_194575,0.0
NP_194576,0.0
NP_194577,0.0
NP_194578,1226.0
NP_194579,0.0
NP_194580,0.0
NP_194581,0.0
NP_194584,0.0
NP_194585,330.0
NP_194586,39.0
NP_194587,0.0
NP_194588,0.0
NP_194589,0.0
NP_194590,0.0
NP_194591,0.0
NP_194593,0.0
NP_194594,1277.0
NP_194596,470.0
NP_194597,0.0
NP_194598,0.0
NP_194599,0.0
NP_194600,60.0
NP_194601,0.0
NP_194602,0.0
NP_194606,0.0
NP_194607,0.0
NP_194611,0.0
NP_194612,0.0
NP_194613,0.0
NP_194614,0.0
NP_194615,0.0
NP_194616,0.0
NP_194617,0.0
NP_194618,0.0
NP_194620,0.0
NP_194621,0.0
NP_194622,0.0
NP_194623,0.0
NP_194624,0.0
NP_194627,0.0
NP_194628,0.0
NP_194629,0.0
NP_194630,0.0
NP_194631,47.0
NP_194632,0.0
NP_194633,0.0
NP_194634,531.0
NP_194637,0.0
NP_194638,0.0
NP_194639,66.0
NP_194640,0.0
NP_194641,0.0
NP_194642,0.0
NP_194643,0.0
NP_194644,0.0
NP_194645,0.0
NP_194646,0.0
NP_194647,436.0
NP_194648,0.0
NP_194649,0.0
NP_194650,41.0
NP_194651,0.0
NP_194652,0.0
NP_194653,327.0
NP_194655,0.0
NP_194656,0.0
NP_194657,0.0
NP_194658,0.0
NP_194659,0.0
NP_194660,0.0
NP_194662,0.0
NP_194663,0.0
NP_194664,0.0
NP_194666,0.0
NP_194667,49.0
NP_194668,0.0
NP_194669,0.0
NP_194670,0.0
NP_194671,0.0
NP_194672,0.0
NP_194673,0.0
NP_194674,511.0
NP_194675,0.0
NP_194676,0.0
NP_194677,0.0
NP_194678,0.0
NP_194680,0.0
NP_194681,0.0
NP_194682,0.0
NP_194683,0.0
NP_194685,0.0
NP_194686,0.0
NP_194687,0.0
NP_194688,0.0
NP_194689,0.0
NP_194690,0.0
NP_194691,0.0
NP_194692,0.0
NP_194693,0.0
NP_194694,0.0
NP_194697,0.0
NP_194698,0.0
NP_194699,0.0
NP_194700,0.0
NP_194701,42.0
NP_194702,0.0
NP_194703,0.0
NP_194704,0.0
NP_194705,40.0
NP_194708,54.0
NP_194709,0.0
NP_194710,207.0
NP_194712,0.0
NP_194713,0.0
NP_194714,0.0
NP_194715,0.0
NP_194716,0.0
NP_194717,160.0
NP_194718,0.0
NP_194719,58.0
NP_194720,0.0
NP_194721,58.0
NP_194722,0.0
NP_194723,0.0
NP_194726,0.0
NP_194728,569.0
NP_194729,0.0
NP_194730,0.0
NP_194732,0.0
NP_194733,0.0
NP_194734,0.0
NP_194735,0.0
NP_194738,0.0
NP_194739,0.0
NP_194740,0.0
NP_194741,0.0
NP_194742,0.0
NP_194743,0.0
NP_194744,44.0
NP_194745,0.0
NP_194746,0.0
NP_194747,0.0
NP_194748,0.0
NP_194749,0.0
NP_194750,0.0
NP_194751,0.0
NP_194752,0.0
NP_194754,0.0
NP_194756,0.0
NP_194757,0.0
NP_194758,0.0
NP_194759,0.0
NP_194760,0.0
NP_194761,378.0
NP_194764,45.0
NP_194765,0.0
NP_194766,0.0
NP_194768,0.0
NP_194770,0.0
NP_194771,0.0
NP_194772,0.0
NP_194773,0.0
NP_194774,0.0
NP_194775,0.0
NP_194776,0.0
NP_194777,0.0
NP_194781,1377.0
NP_194782,0.0
NP_194783,0.0
NP_194784,0.0
NP_194785,0.0
NP_194786,0.0
NP_194787,0.0
NP_194788,0.0
NP_194789,0.0
NP_194790,0.0
NP_194791,0.0
NP_194792,0.0
NP_194794,0.0
NP_194795,0.0
NP_194797,0.0
NP_194799,0.0
NP_194800,0.0
NP_194801,0.0
NP_194802,0.0
NP_194803,0.0
NP_194806,0.0
NP_194807,46.0
NP_194808,0.0
NP_194809,0.0
NP_194814,0.0
NP_194816,0.0
NP_194817,0.0
NP_194819,0.0
NP_194820,0.0
NP_194821,40.0
NP_194823,0.0
NP_194824,0.0
NP_194825,0.0
NP_194826,0.0
NP_194827,0.0
NP_194828,47.0
NP_194829,0.0
NP_194830,0.0
NP_194831,0.0
NP_194832,0.0
NP_194837,0.0
NP_194839,451.0
NP_194840,451.0
NP_194841,0.0
NP_194842,0.0
NP_194843,0.0
NP_194845,46.0
NP_194846,50.0
NP_194847,0.0
NP_194848,0.0
NP_194849,40.0
NP_194851,341.0
NP_194854,0.0
NP_194855,0.0
NP_194856,0.0
NP_194858,0.0
NP_194859,0.0
NP_194860,0.0
NP_194863,0.0
NP_194864,0.0
NP_194865,0.0
NP_194867,0.0
NP_194868,0.0
NP_194872,0.0
NP_194874,0.0
NP_194875,344.0
NP_194876,0.0
NP_194877,0.0
NP_194878,0.0
NP_194879,0.0
NP_194880,0.0
NP_194881,0.0
NP_194882,43.0
NP_194884,0.0
NP_194885,62.0
NP_194886,0.0
NP_194887,0.0
NP_194891,0.0
NP_194892,0.0
NP_194893,0.0
NP_194894,0.0
NP_194895,0.0
NP_194896,0.0
NP_194898,0.0
NP_194900,0.0
NP_194901,0.0
NP_194902,0.0
NP_194903,0.0
NP_194904,0.0
NP_194906,44.0
NP_194907,0.0
NP_194909,0.0
NP_194910,0.0
NP_194911,0.0
NP_194912,0.0
NP_194913,0.0
NP_194914,0.0
NP_194915,0.0
NP_194916,48.0
NP_194917,0.0
NP_194918,49.0
NP_194919,0.0
NP_194920,0.0
NP_194922,0.0
NP_194923,0.0
NP_194924,0.0
NP_194925,0.0
NP_194926,0.0
NP_194927,0.0
NP_194928,503.0
NP_194929,0.0
NP_194930,0.0
NP_194931,0.0
NP_194932,0.0
NP_194933,0.0
NP_194934,0.0
NP_194936,0.0
NP_194937,0.0
NP_194938,0.0
NP_194939,0.0
NP_194940,0.0
NP_194941,0.0
NP_194942,0.0
NP_194944,0.0
NP_194945,50.0
NP_194947,65.0
NP_194948,0.0
NP_194950,0.0
NP_194952,0.0
NP_194953,0.0
NP_194954,0.0
NP_194956,0.0
NP_194957,613.0
NP_194958,0.0
NP_194960,0.0
NP_194961,0.0
NP_194962,0.0
NP_194963,0.0
NP_194965,0.0
NP_194966,40.0
NP_194967,0.0
NP_194968,0.0
NP_194969,50.0
NP_194970,0.0
NP_194971,0.0
NP_194973,0.0
NP_194974,0.0
NP_194975,0.0
NP_194976,0.0
NP_194977,0.0
NP_194979,0.0
NP_194980,0.0
NP_194984,0.0
NP_194986,0.0
NP_194987,0.0
NP_194988,40.0
NP_194989,67.0
NP_194990,0.0
NP_194991,50.0
NP_194992,0.0
NP_194993,0.0
NP_194999,0.0
NP_195002,0.0
NP_195004,0.0
NP_195005,0.0
NP_195006,0.0
NP_195007,0.0
NP_195008,48.0
NP_195009,0.0
NP_195010,0.0
NP_195011,0.0
NP_195012,0.0
NP_195013,0.0
NP_195014,0.0
NP_195015,0.0
NP_195020,0.0
NP_195021,0.0
NP_195022,0.0
NP_195023,0.0
NP_195024,0.0
NP_195025,0.0
NP_195026,0.0
NP_195027,0.0
NP_195028,0.0
NP_195029,0.0
NP_195030,0.0
NP_195031,0.0
NP_195032,0.0
NP_195033,0.0
NP_195034,0.0
NP_195035,0.0
NP_195036,0.0
NP_195038,0.0
NP_195039,0.0
NP_195043,0.0
NP_195044,0.0
NP_195046,48.0
NP_195049,0.0
NP_195050,43.0
NP_195051,0.0
NP_195052,0.0
NP_195053,0.0
NP_195054,0.0
NP_195055,0.0
NP_195057,0.0
NP_195058,0.0
NP_195059,0.0
NP_195061,0.0
NP_195062,0.0
NP_195063,0.0
NP_195064,0.0
NP_195065,0.0
NP_195066,0.0
NP_195070,0.0
NP_195071,0.0
NP_195072,0.0
NP_195074,35.0
NP_195077,0.0
NP_195079,0.0
NP_195080,0.0
NP_195081,0.0
NP_195082,0.0
NP_195085,0.0
NP_195086,0.0
NP_195087,0.0
NP_195093,0.0
NP_195095,0.0
NP_195096,0.0
NP_195097,437.0
NP_195098,541.0
NP_195099,445.0
NP_195100,0.0
NP_195102,0.0
NP_195103,0.0
NP_195107,0.0
NP_195109,0.0
NP_195110,0.0
NP_195112,0.0
NP_195114,0.0
NP_195115,0.0
NP_195118,0.0
NP_195119,0.0
NP_195122,0.0
NP_195123,317.0
NP_195128,0.0
NP_195130,0.0
NP_195131,0.0
NP_195132,0.0
NP_195133,0.0
NP_195134,0.0
NP_195136,0.0
NP_195137,0.0
NP_195140,0.0
NP_195142,0.0
NP_195143,0.0
NP_195146,0.0
NP_195149,0.0
NP_195151,46.0
NP_195152,0.0
NP_195153,0.0
NP_195154,43.0
NP_195155,0.0
NP_195156,0.0
NP_195157,46.0
NP_195158,0.0
NP_195159,0.0
NP_195162,0.0
NP_195164,0.0
NP_195165,0.0
NP_195166,0.0
NP_195167,0.0
NP_195168,0.0
NP_195169,0.0
NP_195170,679.0
NP_195171,43.0
NP_195172,0.0
NP_195174,0.0
NP_195175,0.0
NP_195176,605.0
NP_195177,0.0
NP_195178,0.0
NP_195179,0.0
NP_195180,0.0
NP_195181,0.0
NP_195182,0.0
NP_195183,0.0
NP_195184,0.0
NP_195185,0.0
NP_195186,0.0
NP_195187,0.0
NP_195188,0.0
NP_195189,0.0
NP_195190,0.0
NP_195191,0.0
NP_195193,0.0
NP_195194,0.0
NP_195195,0.0
NP_195197,0.0
NP_195198,0.0
NP_195199,0.0
NP_195200,0.0
NP_195201,0.0
NP_195202,0.0
NP_195203,0.0
NP_195204,0.0
NP_195205,36.0
NP_195207,0.0
NP_195209,0.0
NP_195210,0.0
NP_195212,0.0
NP_195213,0.0
NP_195214,0.0
NP_195215,52.0
NP_195216,43.0
NP_195217,0.0
NP_195218,0.0
NP_195219,0.0
NP_195220,0.0
NP_195221,0.0
NP_195222,0.0
NP_195223,0.0
NP_195225,0.0
NP_195226,0.0
NP_195228,0.0
NP_195229,0.0
NP_195231,0.0
NP_195233,0.0
NP_195235,0.0
NP_195236,0.0
NP_195237,0.0
NP_195238,0.0
NP_195239,0.0
NP_195240,0.0
NP_195241,0.0
NP_195242,0.0
NP_195243,0.0
NP_195246,0.0
NP_195247,0.0
NP_195250,0.0
NP_195251,0.0
NP_195252,0.0
NP_195253,0.0
NP_195254,0.0
NP_195256,0.0
NP_195257,0.0
NP_195263,0.0
NP_195264,65.0
NP_195265,0.0
NP_195267,0.0
NP_195268,0.0
NP_195270,0.0
NP_195271,0.0
NP_195272,257.0
NP_195273,0.0
NP_195274,0.0
NP_195275,0.0
NP_195276,0.0
NP_195277,48.0
NP_195278,38.0
NP_195279,0.0
NP_195280,0.0
NP_195281,0.0
NP_195282,0.0
NP_195284,0.0
NP_195285,935.0
NP_195286,0.0
NP_195287,0.0
NP_195288,0.0
NP_195289,0.0
NP_195290,0.0
NP_195291,0.0
NP_195292,0.0
NP_195293,0.0
NP_195294,0.0
NP_195295,0.0
NP_195296,38.0
NP_195297,0.0
NP_195298,0.0
NP_195299,0.0
NP_195300,0.0
NP_195302,0.0
NP_195303,162.0
NP_195305,0.0
NP_195306,0.0
NP_195307,0.0
NP_195308,44.0
NP_195309,0.0
NP_195311,0.0
NP_195312,0.0
NP_195313,0.0
NP_195315,0.0
NP_195317,0.0
NP_195318,0.0
NP_195319,0.0
NP_195320,0.0
NP_195321,0.0
NP_195324,0.0
NP_195325,0.0
NP_195326,0.0
NP_195327,0.0
NP_195328,0.0
NP_195329,0.0
NP_195330,0.0
NP_195331,0.0
NP_195332,0.0
NP_195334,0.0
NP_195335,0.0
NP_195336,0.0
NP_195337,792.0
NP_195338,2701.0
NP_195339,0.0
NP_195340,0.0
NP_195341,1536.0
NP_195344,0.0
NP_195345,0.0
NP_195346,0.0
NP_195347,0.0
NP_195348,0.0
NP_195349,0.0
NP_195350,0.0
NP_195351,0.0
NP_195353,0.0
NP_195355,0.0
NP_195357,40.0
NP_195360,0.0
NP_195361,0.0
NP_195362,0.0
NP_195363,1018.0
NP_195364,0.0
NP_195365,0.0
NP_195368,0.0
NP_195370,47.0
NP_195371,0.0
NP_195372,0.0
NP_195373,48.0
NP_195374,0.0
NP_195375,0.0
NP_195376,0.0
NP_195377,0.0
NP_195378,0.0
NP_195379,0.0
NP_195380,0.0
NP_195381,0.0
NP_195382,0.0
NP_195383,0.0
NP_195384,0.0
NP_195385,0.0
NP_195386,0.0
NP_195387,0.0
NP_195388,46.0
NP_195389,0.0
NP_195390,0.0
NP_195391,0.0
NP_195392,0.0
NP_195393,0.0
NP_195394,41.0
NP_195395,0.0
NP_195396,0.0
NP_195397,0.0
NP_195399,0.0
NP_195400,0.0
NP_195401,0.0
NP_195402,0.0
NP_195404,0.0
NP_195405,0.0
NP_195406,0.0
NP_195407,0.0
NP_195408,0.0
NP_195409,0.0
NP_195410,53.0
NP_195412,0.0
NP_195415,0.0
NP_195416,0.0
NP_195417,0.0
NP_195418,0.0
NP_195420,0.0
NP_195422,0.0
NP_195423,0.0
NP_195425,0.0
NP_195427,45.0
NP_195428,0.0
NP_195430,0.0
NP_195431,0.0
NP_195432,0.0
NP_195433,0.0
NP_195434,40.0
NP_195436,0.0
NP_195437,0.0
NP_195439,0.0
NP_195440,0.0
NP_195442,523.0
NP_195443,34.0
NP_195444,0.0
NP_195447,0.0
NP_195449,0.0
NP_195450,0.0
NP_195451,0.0
NP_195452,0.0
NP_195453,0.0
NP_195454,0.0
NP_195455,0.0
NP_195457,0.0
NP_195458,0.0
NP_195459,0.0
NP_195460,0.0
NP_195462,0.0
NP_195463,0.0
NP_195464,0.0
NP_195465,0.0
NP_195466,0.0
NP_195467,0.0
NP_195468,48.0
NP_195469,0.0
NP_195470,0.0
NP_195474,0.0
NP_195478,0.0
NP_195479,52.0
NP_195480,35.0
NP_195481,0.0
NP_195483,0.0
NP_195484,0.0
NP_195485,0.0
NP_195486,0.0
NP_195487,0.0
NP_195488,0.0
NP_195489,0.0
NP_195491,0.0
NP_195492,40.0
NP_195493,0.0
NP_195494,0.0
NP_195495,60.0
NP_195496,0.0
NP_195497,0.0
NP_195498,0.0
NP_195499,0.0
NP_195500,0.0
NP_195501,0.0
NP_195502,40.0
NP_195503,0.0
NP_195504,0.0
NP_195505,0.0
NP_195506,0.0
NP_195507,0.0
NP_195508,0.0
NP_195510,0.0
NP_195511,0.0
NP_195512,0.0
NP_195513,0.0
NP_195514,0.0
NP_195515,0.0
NP_195516,0.0
NP_195517,0.0
NP_195518,0.0
NP_195521,0.0
